# Time (s), Angle of Attack (°), Mach Number, Speed - Velocity Magnitude (m/s), acceleration Magnitude (m/s²), X (m), Y (m), Z (m), Latitude (°), Longitude (°), Pressure (Pa), Ax (m/s²), Ay (m/s²), Az (m/s²), α1 (rad/s²), α2 (rad/s²), α3 (rad/s²), Aerodynamic Drag Force (N), thrust Power (W), Reynolds Number
65.760000,70.797318,0.074622,28.286567,0.054348,673.435242,262.288516,2133.794354,39.392409,-8.281452,79659.998973,-0.041432,-0.016760,0.030922,0.000000,0.000000,0.000000,-219.454285,0.000000,188827.363160
65.770000,70.797336,0.074621,28.286435,0.054345,673.386957,262.167147,2133.543454,39.392408,-8.281452,79662.296202,-0.041431,-0.016759,0.030920,0.000000,0.000000,0.000000,-219.454241,0.000000,188828.929064
65.780000,70.797355,0.074620,28.286303,0.054343,673.338669,262.045776,2133.292557,39.392407,-8.281453,79664.593403,-0.041429,-0.016757,0.030919,0.000000,0.000000,0.000000,-219.454197,0.000000,188830.494908
65.790000,70.797373,0.074618,28.286172,0.054340,673.290376,261.924404,2133.041663,39.392406,-8.281453,79666.890576,-0.041427,-0.016756,0.030917,0.000000,0.000000,0.000000,-219.454153,0.000000,188832.060694
65.800000,70.797392,0.074617,28.286040,0.054337,673.242079,261.803031,2132.790772,39.392405,-8.281454,79669.187720,-0.041425,-0.016754,0.030916,0.000000,0.000000,0.000000,-219.454108,0.000000,188833.626420
65.810000,70.797410,0.074616,28.285909,0.054335,673.193778,261.681655,2132.539884,39.392404,-8.281454,79671.484836,-0.041424,-0.016752,0.030914,0.000000,0.000000,0.000000,-219.454064,0.000000,188835.192088
65.820000,70.797429,0.074615,28.285777,0.054332,673.145473,261.560278,2132.289000,39.392403,-8.281455,79673.781924,-0.041422,-0.016751,0.030913,0.000000,0.000000,0.000000,-219.454020,0.000000,188836.757697
65.830000,70.797447,0.074614,28.285646,0.054329,673.097164,261.438899,2132.038118,39.392401,-8.281455,79676.078984,-0.041420,-0.016749,0.030911,0.000000,0.000000,0.000000,-219.453975,0.000000,188838.323246
65.840000,70.797465,0.074613,28.285514,0.054327,673.048851,261.317519,2131.787240,39.392400,-8.281456,79678.376015,-0.041419,-0.016748,0.030910,0.000000,0.000000,0.000000,-219.453931,0.000000,188839.888737
65.850000,70.797484,0.074612,28.285382,0.054324,673.000533,261.196137,2131.536364,39.392399,-8.281457,79680.673018,-0.041417,-0.016746,0.030908,0.000000,0.000000,0.000000,-219.453887,0.000000,188841.454169
65.860000,70.797502,0.074611,28.285251,0.054321,672.952211,261.074753,2131.285492,39.392398,-8.281457,79682.969992,-0.041415,-0.016745,0.030907,0.000000,0.000000,0.000000,-219.453843,0.000000,188843.019543
65.870000,70.797520,0.074610,28.285119,0.054319,672.903886,260.953367,2131.034623,39.392397,-8.281458,79685.266939,-0.041413,-0.016743,0.030905,0.000000,0.000000,0.000000,-219.453798,0.000000,188844.584857
65.880000,70.797538,0.074609,28.284988,0.054316,672.855556,260.831980,2130.783757,39.392396,-8.281458,79687.563857,-0.041412,-0.016741,0.030904,0.000000,0.000000,0.000000,-219.453754,0.000000,188846.150112
65.890000,70.797556,0.074607,28.284857,0.054313,672.807222,260.710592,2130.532894,39.392395,-8.281459,79689.860746,-0.041410,-0.016740,0.030902,0.000000,0.000000,0.000000,-219.453710,0.000000,188847.715309
65.900000,70.797574,0.074606,28.284725,0.054311,672.758883,260.589201,2130.282034,39.392394,-8.281459,79692.157608,-0.041408,-0.016738,0.030900,0.000000,0.000000,0.000000,-219.453666,0.000000,188849.280446
65.910000,70.797593,0.074605,28.284594,0.054308,672.710541,260.467809,2130.031177,39.392393,-8.281460,79694.454441,-0.041407,-0.016737,0.030899,0.000000,0.000000,0.000000,-219.453621,0.000000,188850.845525
65.920000,70.797611,0.074604,28.284462,0.054305,672.662194,260.346415,2129.780323,39.392392,-8.281461,79696.751245,-0.041405,-0.016735,0.030897,0.000000,0.000000,0.000000,-219.453577,0.000000,188852.410545
65.930000,70.797628,0.074603,28.284331,0.054303,672.613844,260.225019,2129.529472,39.392391,-8.281461,79699.048022,-0.041403,-0.016734,0.030896,0.000000,0.000000,0.000000,-219.453533,0.000000,188853.975506
65.940000,70.797646,0.074602,28.284199,0.054300,672.565489,260.103622,2129.278625,39.392389,-8.281462,79701.344770,-0.041401,-0.016732,0.030894,0.000000,0.000000,0.000000,-219.453489,0.000000,188855.540408
65.950000,70.797664,0.074601,28.284068,0.054298,672.517130,259.982223,2129.027780,39.392388,-8.281462,79703.641490,-0.041400,-0.016731,0.030893,0.000000,0.000000,0.000000,-219.453444,0.000000,188857.105252
65.960000,70.797682,0.074600,28.283937,0.054295,672.468767,259.860823,2128.776939,39.392387,-8.281463,79705.938182,-0.041398,-0.016729,0.030891,0.000000,0.000000,0.000000,-219.453400,0.000000,188858.670036
65.970000,70.797700,0.074599,28.283805,0.054292,672.420400,259.739421,2128.526101,39.392386,-8.281463,79708.234845,-0.041396,-0.016728,0.030890,0.000000,0.000000,0.000000,-219.453356,0.000000,188860.234762
65.980000,70.797718,0.074598,28.283674,0.054290,672.372028,259.618017,2128.275266,39.392385,-8.281464,79710.531480,-0.041395,-0.016726,0.030888,0.000000,0.000000,0.000000,-219.453312,0.000000,188861.799429
65.990000,70.797735,0.074596,28.283543,0.054287,672.323653,259.496611,2128.024433,39.392384,-8.281464,79712.828087,-0.041393,-0.016725,0.030887,0.000000,0.000000,0.000000,-219.453267,0.000000,188863.364037
66.000000,70.797753,0.074595,28.283411,0.054284,672.275273,259.375204,2127.773604,39.392383,-8.281465,79715.124666,-0.041391,-0.016723,0.030885,0.000000,0.000000,0.000000,-219.453223,0.000000,188864.928586
66.010000,70.797771,0.074594,28.283280,0.054282,672.226890,259.253795,2127.522778,39.392382,-8.281466,79717.421216,-0.041390,-0.016721,0.030884,0.000000,0.000000,0.000000,-219.453179,0.000000,188866.493076
66.020000,70.797788,0.074593,28.283149,0.054279,672.178502,259.132385,2127.271956,39.392381,-8.281466,79719.717738,-0.041388,-0.016720,0.030882,0.000000,0.000000,0.000000,-219.453135,0.000000,188868.057508
66.030000,70.797806,0.074592,28.283017,0.054277,672.130110,259.010972,2127.021136,39.392380,-8.281467,79722.014232,-0.041386,-0.016718,0.030881,0.000000,0.000000,0.000000,-219.453091,0.000000,188869.621880
66.040000,70.797823,0.074591,28.282886,0.054274,672.081713,258.889558,2126.770319,39.392379,-8.281467,79724.310697,-0.041385,-0.016717,0.030879,0.000000,0.000000,0.000000,-219.453046,0.000000,188871.186194
66.050000,70.797841,0.074590,28.282755,0.054271,672.033313,258.768143,2126.519506,39.392377,-8.281468,79726.607134,-0.041383,-0.016715,0.030878,0.000000,0.000000,0.000000,-219.453002,0.000000,188872.750449
66.060000,70.797858,0.074589,28.282624,0.054269,671.984909,258.646726,2126.268695,39.392376,-8.281468,79728.903543,-0.041381,-0.016714,0.030876,0.000000,0.000000,0.000000,-219.452958,0.000000,188874.314646
66.070000,70.797876,0.074588,28.282492,0.054266,671.936500,258.525307,2126.017888,39.392375,-8.281469,79731.199924,-0.041380,-0.016712,0.030875,0.000000,0.000000,0.000000,-219.452914,0.000000,188875.878783
66.080000,70.797893,0.074586,28.282361,0.054264,671.888087,258.403886,2125.767083,39.392374,-8.281470,79733.496276,-0.041378,-0.016711,0.030873,0.000000,0.000000,0.000000,-219.452869,0.000000,188877.442862
66.090000,70.797910,0.074585,28.282230,0.054261,671.839670,258.282464,2125.516282,39.392373,-8.281470,79735.792600,-0.041376,-0.016709,0.030872,0.000000,0.000000,0.000000,-219.452825,0.000000,188879.006882
66.100000,70.797928,0.074584,28.282099,0.054259,671.791249,258.161040,2125.265484,39.392372,-8.281471,79738.088896,-0.041375,-0.016708,0.030870,0.000000,0.000000,0.000000,-219.452781,0.000000,188880.570843
66.110000,70.797945,0.074583,28.281968,0.054256,671.742824,258.039614,2125.014689,39.392371,-8.281471,79740.385163,-0.041373,-0.016706,0.030869,0.000000,0.000000,0.000000,-219.452737,0.000000,188882.134746
66.120000,70.797962,0.074582,28.281836,0.054253,671.694395,257.918187,2124.763897,39.392370,-8.281472,79742.681403,-0.041371,-0.016705,0.030867,0.000000,0.000000,0.000000,-219.452693,0.000000,188883.698589
66.130000,70.797979,0.074581,28.281705,0.054251,671.645962,257.796758,2124.513108,39.392369,-8.281472,79744.977614,-0.041370,-0.016704,0.030866,0.000000,0.000000,0.000000,-219.452648,0.000000,188885.262374
66.140000,70.797996,0.074580,28.281574,0.054248,671.597524,257.675327,2124.262322,39.392368,-8.281473,79747.273796,-0.041368,-0.016702,0.030864,0.000000,0.000000,0.000000,-219.452604,0.000000,188886.826100
66.150000,70.798013,0.074579,28.281443,0.054246,671.549082,257.553895,2124.011539,39.392366,-8.281473,79749.569951,-0.041366,-0.016701,0.030863,0.000000,0.000000,0.000000,-219.452560,0.000000,188888.389768
66.160000,70.798030,0.074578,28.281312,0.054243,671.500636,257.432461,2123.760760,39.392365,-8.281474,79751.866077,-0.041365,-0.016699,0.030861,0.000000,0.000000,0.000000,-219.452516,0.000000,188889.953376
66.170000,70.798047,0.074577,28.281181,0.054241,671.452186,257.311025,2123.509983,39.392364,-8.281475,79754.162175,-0.041363,-0.016698,0.030860,0.000000,0.000000,0.000000,-219.452472,0.000000,188891.516926
66.180000,70.798064,0.074575,28.281050,0.054238,671.403732,257.189588,2123.259210,39.392363,-8.281475,79756.458245,-0.041361,-0.016696,0.030858,0.000000,0.000000,0.000000,-219.452427,0.000000,188893.080417
66.190000,70.798081,0.074574,28.280919,0.054235,671.355274,257.068149,2123.008439,39.392362,-8.281476,79758.754286,-0.041360,-0.016695,0.030857,0.000000,0.000000,0.000000,-219.452383,0.000000,188894.643850
66.200000,70.798098,0.074573,28.280788,0.054233,671.306812,256.946708,2122.757672,39.392361,-8.281476,79761.050300,-0.041358,-0.016693,0.030855,0.000000,0.000000,0.000000,-219.452339,0.000000,188896.207224
66.210000,70.798115,0.074572,28.280657,0.054230,671.258345,256.825266,2122.506908,39.392360,-8.281477,79763.346285,-0.041357,-0.016692,0.030854,0.000000,0.000000,0.000000,-219.452295,0.000000,188897.770538
66.220000,70.798132,0.074571,28.280526,0.054228,671.209875,256.703822,2122.256147,39.392359,-8.281477,79765.642241,-0.041355,-0.016690,0.030852,0.000000,0.000000,0.000000,-219.452251,0.000000,188899.333795
66.230000,70.798149,0.074570,28.280395,0.054225,671.161400,256.582376,2122.005389,39.392358,-8.281478,79767.938170,-0.041353,-0.016689,0.030851,0.000000,0.000000,0.000000,-219.452206,0.000000,188900.896992
66.240000,70.798165,0.074569,28.280264,0.054223,671.112921,256.460929,2121.754634,39.392357,-8.281479,79770.234070,-0.041352,-0.016687,0.030849,0.000000,0.000000,0.000000,-219.452162,0.000000,188902.460131
66.250000,70.798182,0.074568,28.280133,0.054220,671.064438,256.339480,2121.503882,39.392356,-8.281479,79772.529942,-0.041350,-0.016686,0.030848,0.000000,0.000000,0.000000,-219.452118,0.000000,188904.023211
66.260000,70.798199,0.074567,28.280002,0.054218,671.015951,256.218029,2121.253133,39.392354,-8.281480,79774.825786,-0.041349,-0.016685,0.030846,0.000000,0.000000,0.000000,-219.452074,0.000000,188905.586233
66.270000,70.798215,0.074566,28.279871,0.054215,670.967459,256.096577,2121.002388,39.392353,-8.281480,79777.121601,-0.041347,-0.016683,0.030845,0.000000,0.000000,0.000000,-219.452030,0.000000,188907.149196
66.280000,70.798232,0.074564,28.279740,0.054213,670.918964,255.975123,2120.751645,39.392352,-8.281481,79779.417388,-0.041345,-0.016682,0.030843,0.000000,0.000000,0.000000,-219.451985,0.000000,188908.712100
66.290000,70.798248,0.074563,28.279609,0.054210,670.870464,255.853667,2120.500905,39.392351,-8.281481,79781.713147,-0.041344,-0.016680,0.030842,0.000000,0.000000,0.000000,-219.451941,0.000000,188910.274945
66.300000,70.798265,0.074562,28.279478,0.054208,670.821960,255.732210,2120.250169,39.392350,-8.281482,79784.008878,-0.041342,-0.016679,0.030840,0.000000,0.000000,0.000000,-219.451897,0.000000,188911.837732
66.310000,70.798281,0.074561,28.279347,0.054205,670.773453,255.610751,2119.999436,39.392349,-8.281483,79786.304581,-0.041341,-0.016677,0.030839,0.000000,0.000000,0.000000,-219.451853,0.000000,188913.400460
66.320000,70.798298,0.074560,28.279216,0.054203,670.724941,255.489290,2119.748705,39.392348,-8.281483,79788.600255,-0.041339,-0.016676,0.030837,0.000000,0.000000,0.000000,-219.451809,0.000000,188914.963129
66.330000,70.798314,0.074559,28.279085,0.054200,670.676424,255.367828,2119.497978,39.392347,-8.281484,79790.895901,-0.041337,-0.016675,0.030836,0.000000,0.000000,0.000000,-219.451765,0.000000,188916.525740
66.340000,70.798331,0.074558,28.278955,0.054198,670.627904,255.246364,2119.247254,39.392346,-8.281484,79793.191519,-0.041336,-0.016673,0.030834,0.000000,0.000000,0.000000,-219.451720,0.000000,188918.088292
66.350000,70.798347,0.074557,28.278824,0.054195,670.579380,255.124898,2118.996533,39.392345,-8.281485,79795.487109,-0.041334,-0.016672,0.030833,0.000000,0.000000,0.000000,-219.451676,0.000000,188919.650785
66.360000,70.798363,0.074556,28.278693,0.054193,670.530851,255.003431,2118.745815,39.392344,-8.281485,79797.782670,-0.041333,-0.016670,0.030831,0.000000,0.000000,0.000000,-219.451632,0.000000,188921.213220
66.370000,70.798380,0.074555,28.278562,0.054190,670.482319,254.881962,2118.495100,39.392342,-8.281486,79800.078203,-0.041331,-0.016669,0.030830,0.000000,0.000000,0.000000,-219.451588,0.000000,188922.775596
66.380000,70.798396,0.074553,28.278431,0.054188,670.433782,254.760491,2118.244388,39.392341,-8.281486,79802.373708,-0.041329,-0.016668,0.030828,0.000000,0.000000,0.000000,-219.451544,0.000000,188924.337914
66.390000,70.798412,0.074552,28.278301,0.054185,670.385241,254.639019,2117.993680,39.392340,-8.281487,79804.669185,-0.041328,-0.016666,0.030826,0.000000,0.000000,0.000000,-219.451500,0.000000,188925.900172
66.400000,70.798428,0.074551,28.278170,0.054183,670.336696,254.517545,2117.742974,39.392339,-8.281488,79806.964633,-0.041326,-0.016665,0.030825,0.000000,0.000000,0.000000,-219.451456,0.000000,188927.462373
66.410000,70.798444,0.074550,28.278039,0.054180,670.288147,254.396069,2117.492272,39.392338,-8.281488,79809.260053,-0.041325,-0.016663,0.030823,0.000000,0.000000,0.000000,-219.451411,0.000000,188929.024514
66.420000,70.798460,0.074549,28.277908,0.054178,670.239593,254.274592,2117.241572,39.392337,-8.281489,79811.555445,-0.041323,-0.016662,0.030822,0.000000,0.000000,0.000000,-219.451367,0.000000,188930.586597
66.430000,70.798476,0.074548,28.277778,0.054175,670.191036,254.153113,2116.990876,39.392336,-8.281489,79813.850809,-0.041322,-0.016661,0.030820,0.000000,0.000000,0.000000,-219.451323,0.000000,188932.148621
66.440000,70.798492,0.074547,28.277647,0.054173,670.142474,254.031632,2116.740183,39.392335,-8.281490,79816.146145,-0.041320,-0.016659,0.030819,0.000000,0.000000,0.000000,-219.451279,0.000000,188933.710587
66.450000,70.798508,0.074546,28.277516,0.054170,670.093908,253.910150,2116.489492,39.392334,-8.281490,79818.441452,-0.041318,-0.016658,0.030817,0.000000,0.000000,0.000000,-219.451235,0.000000,188935.272494
66.460000,70.798524,0.074545,28.277386,0.054168,670.045339,253.788666,2116.238805,39.392333,-8.281491,79820.736731,-0.041317,-0.016656,0.030816,0.000000,0.000000,0.000000,-219.451191,0.000000,188936.834343
66.470000,70.798540,0.074544,28.277255,0.054165,669.996765,253.667180,2115.988121,39.392332,-8.281492,79823.031982,-0.041315,-0.016655,0.030814,0.000000,0.000000,0.000000,-219.451147,0.000000,188938.396133
66.480000,70.798556,0.074543,28.277124,0.054163,669.948186,253.545693,2115.737440,39.392330,-8.281492,79825.327205,-0.041314,-0.016654,0.030813,0.000000,0.000000,0.000000,-219.451102,0.000000,188939.957864
66.490000,70.798572,0.074541,28.276994,0.054160,669.899604,253.424204,2115.486762,39.392329,-8.281493,79827.622400,-0.041312,-0.016652,0.030811,0.000000,0.000000,0.000000,-219.451058,0.000000,188941.519537
66.500000,70.798588,0.074540,28.276863,0.054158,669.851018,253.302713,2115.236088,39.392328,-8.281493,79829.917566,-0.041311,-0.016651,0.030810,0.000000,0.000000,0.000000,-219.451014,0.000000,188943.081151
66.510000,70.798603,0.074539,28.276733,0.054155,669.802427,253.181221,2114.985416,39.392327,-8.281494,79832.212704,-0.041309,-0.016650,0.030808,0.000000,0.000000,0.000000,-219.450970,0.000000,188944.642706
66.520000,70.798619,0.074538,28.276602,0.054153,669.753833,253.059727,2114.734747,39.392326,-8.281494,79834.507814,-0.041308,-0.016648,0.030807,0.000000,0.000000,0.000000,-219.450926,0.000000,188946.204203
66.530000,70.798635,0.074537,28.276471,0.054151,669.705234,252.938231,2114.484082,39.392325,-8.281495,79836.802896,-0.041306,-0.016647,0.030805,0.000000,0.000000,0.000000,-219.450882,0.000000,188947.765642
66.540000,70.798651,0.074536,28.276341,0.054148,669.656631,252.816734,2114.233419,39.392324,-8.281496,79839.097949,-0.041304,-0.016645,0.030804,0.000000,0.000000,0.000000,-219.450838,0.000000,188949.327022
66.550000,70.798666,0.074535,28.276210,0.054146,669.608024,252.695235,2113.982760,39.392323,-8.281496,79841.392974,-0.041303,-0.016644,0.030802,0.000000,0.000000,0.000000,-219.450794,0.000000,188950.888343
66.560000,70.798682,0.074534,28.276080,0.054143,669.559413,252.573734,2113.732104,39.392322,-8.281497,79843.687971,-0.041301,-0.016643,0.030801,0.000000,0.000000,0.000000,-219.450749,0.000000,188952.449606
66.570000,70.798697,0.074533,28.275949,0.054141,669.510797,252.452232,2113.481450,39.392321,-8.281497,79845.982940,-0.041300,-0.016641,0.030799,0.000000,0.000000,0.000000,-219.450705,0.000000,188954.010810
66.580000,70.798713,0.074532,28.275819,0.054138,669.462178,252.330728,2113.230800,39.392320,-8.281498,79848.277881,-0.041298,-0.016640,0.030798,0.000000,0.000000,0.000000,-219.450661,0.000000,188955.571956
66.590000,70.798728,0.074530,28.275688,0.054136,669.413554,252.209223,2112.980153,39.392318,-8.281498,79850.572793,-0.041297,-0.016639,0.030796,0.000000,0.000000,0.000000,-219.450617,0.000000,188957.133043
66.600000,70.798744,0.074529,28.275558,0.054133,669.364927,252.087715,2112.729509,39.392317,-8.281499,79852.867678,-0.041295,-0.016637,0.030795,0.000000,0.000000,0.000000,-219.450573,0.000000,188958.694071
66.610000,70.798759,0.074528,28.275427,0.054131,669.316295,251.966206,2112.478868,39.392316,-8.281499,79855.162534,-0.041294,-0.016636,0.030793,0.000000,0.000000,0.000000,-219.450529,0.000000,188960.255041
66.620000,70.798774,0.074527,28.275297,0.054129,669.267659,251.844696,2112.228230,39.392315,-8.281500,79857.457361,-0.041292,-0.016635,0.030792,0.000000,0.000000,0.000000,-219.450485,0.000000,188961.815953
66.630000,70.798790,0.074526,28.275167,0.054126,669.219019,251.723183,2111.977596,39.392314,-8.281501,79859.752161,-0.041291,-0.016633,0.030790,0.000000,0.000000,0.000000,-219.450441,0.000000,188963.376806
66.640000,70.798805,0.074525,28.275036,0.054124,669.170375,251.601669,2111.726964,39.392313,-8.281501,79862.046933,-0.041289,-0.016632,0.030789,0.000000,0.000000,0.000000,-219.450397,0.000000,188964.937600
66.650000,70.798820,0.074524,28.274906,0.054121,669.121726,251.480154,2111.476335,39.392312,-8.281502,79864.341676,-0.041288,-0.016631,0.030787,0.000000,0.000000,0.000000,-219.450352,0.000000,188966.498336
