# Time (s), Angle of Attack (°), Speed - Velocity Magnitude (m/s), acceleration Magnitude (m/s²), X (m), Y (m), Z (m), Latitude (°), Longitude (°), Pressure (Pa), Ax (m/s²), Ay (m/s²), Az (m/s²), Aerodynamic Drag Force (N), thrust Power (W)
81.440000,72.430487,27.079961,0.055230,660.746344,307.494751,1661.028781,39.392816,-8.281599,84308.792159,-0.036096,-0.028005,0.031035,-219.479115,0.000000
81.480000,72.430431,27.079499,0.055230,660.585211,307.063351,1660.048358,39.392812,-8.281601,84318.513335,-0.036100,-0.028007,0.031028,-219.478927,0.000000
81.520000,72.430375,27.079037,0.055230,660.424020,306.631906,1659.067984,39.392808,-8.281603,84328.234018,-0.036104,-0.028009,0.031022,-219.478739,0.000000
81.560000,72.430320,27.078575,0.055230,660.262772,306.200416,1658.087661,39.392804,-8.281605,84337.954210,-0.036108,-0.028011,0.031016,-219.478551,0.000000
81.600000,72.430265,27.078114,0.055230,660.101466,305.768882,1657.107387,39.392800,-8.281607,84347.673909,-0.036111,-0.028013,0.031009,-219.478363,0.000000
81.640000,72.430211,27.077653,0.055230,659.940102,305.337303,1656.127163,39.392796,-8.281609,84357.393117,-0.036115,-0.028015,0.031003,-219.478175,0.000000
81.680000,72.430157,27.077193,0.055229,659.778680,304.905679,1655.146988,39.392792,-8.281610,84367.111832,-0.036118,-0.028017,0.030997,-219.477987,0.000000
81.720000,72.430104,27.076733,0.055229,659.617200,304.474010,1654.166863,39.392789,-8.281612,84376.830056,-0.036122,-0.028019,0.030990,-219.477799,0.000000
81.760000,72.430052,27.076274,0.055229,659.455663,304.042296,1653.186787,39.392785,-8.281614,84386.547788,-0.036125,-0.028020,0.030984,-219.477612,0.000000
81.800000,72.430000,27.075815,0.055228,659.294068,303.610537,1652.206761,39.392781,-8.281616,84396.265028,-0.036129,-0.028022,0.030978,-219.477424,0.000000
81.840000,72.429949,27.075356,0.055228,659.132415,303.178734,1651.226785,39.392777,-8.281618,84405.981778,-0.036132,-0.028024,0.030971,-219.477237,0.000000
81.880000,72.429898,27.074898,0.055227,658.970704,302.746886,1650.246858,39.392773,-8.281620,84415.698035,-0.036135,-0.028026,0.030965,-219.477049,0.000000
81.920000,72.429848,27.074441,0.055227,658.808935,302.314992,1649.266980,39.392769,-8.281622,84425.413802,-0.036139,-0.028028,0.030959,-219.476862,0.000000
81.960000,72.429798,27.073983,0.055226,658.647109,301.883055,1648.287153,39.392765,-8.281624,84435.129077,-0.036142,-0.028029,0.030953,-219.476674,0.000000
82.000000,72.429749,27.073527,0.055226,658.485224,301.451072,1647.307374,39.392761,-8.281626,84444.843862,-0.036145,-0.028031,0.030946,-219.476487,0.000000
82.040000,72.429700,27.073071,0.055225,658.323282,301.019044,1646.327646,39.392757,-8.281627,84454.558155,-0.036148,-0.028033,0.030940,-219.476300,0.000000
82.080000,72.429652,27.072615,0.055224,658.161282,300.586972,1645.347966,39.392754,-8.281629,84464.271958,-0.036151,-0.028034,0.030934,-219.476113,0.000000
82.120000,72.429605,27.072159,0.055223,657.999224,300.154854,1644.368336,39.392750,-8.281631,84473.985269,-0.036154,-0.028036,0.030927,-219.475926,0.000000
82.160000,72.429557,27.071705,0.055223,657.837109,299.722692,1643.388756,39.392746,-8.281633,84483.698091,-0.036157,-0.028037,0.030921,-219.475739,0.000000
82.200000,72.429511,27.071250,0.055222,657.674935,299.290485,1642.409225,39.392742,-8.281635,84493.410421,-0.036160,-0.028039,0.030915,-219.475552,0.000000
82.240000,72.429465,27.070796,0.055221,657.512704,298.858233,1641.429744,39.392738,-8.281637,84503.122261,-0.036163,-0.028040,0.030908,-219.475365,0.000000
82.280000,72.429419,27.070343,0.055220,657.350415,298.425936,1640.450312,39.392734,-8.281639,84512.833611,-0.036166,-0.028042,0.030902,-219.475178,0.000000
82.320000,72.429374,27.069889,0.055219,657.188068,297.993595,1639.470930,39.392730,-8.281641,84522.544471,-0.036168,-0.028043,0.030896,-219.474991,0.000000
82.360000,72.429329,27.069437,0.055218,657.025663,297.561208,1638.491597,39.392726,-8.281642,84532.254840,-0.036171,-0.028045,0.030890,-219.474805,0.000000
82.400000,72.429285,27.068984,0.055217,656.863200,297.128777,1637.512313,39.392722,-8.281644,84541.964720,-0.036174,-0.028046,0.030883,-219.474618,0.000000
82.440000,72.429241,27.068533,0.055216,656.700679,296.696300,1636.533079,39.392719,-8.281646,84551.674109,-0.036176,-0.028047,0.030877,-219.474432,0.000000
82.480000,72.429198,27.068081,0.055215,656.538101,296.263779,1635.553894,39.392715,-8.281648,84561.383009,-0.036179,-0.028049,0.030871,-219.474245,0.000000
82.520000,72.429155,27.067630,0.055213,656.375464,295.831213,1634.574759,39.392711,-8.281650,84571.091419,-0.036182,-0.028050,0.030864,-219.474059,0.000000
82.560000,72.429113,27.067180,0.055212,656.212770,295.398602,1633.595673,39.392707,-8.281652,84580.799339,-0.036184,-0.028051,0.030858,-219.473872,0.000000
82.600000,72.429071,27.066730,0.055211,656.050017,294.965946,1632.616636,39.392703,-8.281654,84590.506769,-0.036187,-0.028052,0.030852,-219.473686,0.000000
82.640000,72.429029,27.066280,0.055210,655.887207,294.533246,1631.637649,39.392699,-8.281656,84600.213711,-0.036189,-0.028054,0.030846,-219.473500,0.000000
82.680000,72.428988,27.065831,0.055208,655.724339,294.100500,1630.658711,39.392695,-8.281658,84609.920162,-0.036191,-0.028055,0.030839,-219.473314,0.000000
82.720000,72.428948,27.065382,0.055207,655.561413,293.667710,1629.679822,39.392691,-8.281660,84619.626125,-0.036194,-0.028056,0.030833,-219.473127,0.000000
82.760000,72.428907,27.064934,0.055206,655.398429,293.234874,1628.700983,39.392687,-8.281661,84629.331599,-0.036196,-0.028057,0.030827,-219.472941,0.000000
82.800000,72.428868,27.064486,0.055204,655.235388,292.801994,1627.722193,39.392684,-8.281663,84639.036583,-0.036198,-0.028058,0.030821,-219.472755,0.000000
82.840000,72.428828,27.064038,0.055203,655.072288,292.369069,1626.743453,39.392680,-8.281665,84648.741078,-0.036201,-0.028059,0.030814,-219.472570,0.000000
82.880000,72.428790,27.063591,0.055201,654.909130,291.936099,1625.764761,39.392676,-8.281667,84658.445085,-0.036203,-0.028060,0.030808,-219.472384,0.000000
82.920000,72.428751,27.063145,0.055200,654.745915,291.503084,1624.786119,39.392672,-8.281669,84668.148603,-0.036205,-0.028062,0.030802,-219.472198,0.000000
82.960000,72.428713,27.062698,0.055198,654.582641,291.070024,1623.807527,39.392668,-8.281671,84677.851632,-0.036207,-0.028063,0.030796,-219.472012,0.000000
83.000000,72.428675,27.062253,0.055196,654.419310,290.636920,1622.828983,39.392664,-8.281673,84687.554173,-0.036209,-0.028064,0.030789,-219.471827,0.000000
83.040000,72.428638,27.061807,0.055195,654.255920,290.203770,1621.850489,39.392660,-8.281675,84697.256225,-0.036211,-0.028065,0.030783,-219.471641,0.000000
83.080000,72.428601,27.061362,0.055193,654.092473,289.770575,1620.872044,39.392656,-8.281677,84706.957789,-0.036213,-0.028065,0.030777,-219.471456,0.000000
83.120000,72.428565,27.060918,0.055191,653.928968,289.337336,1619.893648,39.392652,-8.281679,84716.658864,-0.036215,-0.028066,0.030771,-219.471270,0.000000
83.160000,72.428529,27.060474,0.055190,653.765405,288.904052,1618.915302,39.392649,-8.281680,84726.359451,-0.036217,-0.028067,0.030764,-219.471085,0.000000
83.200000,72.428493,27.060030,0.055188,653.601784,288.470722,1617.937005,39.392645,-8.281682,84736.059551,-0.036219,-0.028068,0.030758,-219.470900,0.000000
83.240000,72.428458,27.059587,0.055186,653.438105,288.037348,1616.958757,39.392641,-8.281684,84745.759162,-0.036221,-0.028069,0.030752,-219.470714,0.000000
83.280000,72.428423,27.059144,0.055184,653.274368,287.603929,1615.980558,39.392637,-8.281686,84755.458286,-0.036223,-0.028070,0.030746,-219.470529,0.000000
83.320000,72.428389,27.058702,0.055182,653.110573,287.170465,1615.002408,39.392633,-8.281688,84765.156921,-0.036224,-0.028071,0.030740,-219.470344,0.000000
83.360000,72.428355,27.058260,0.055180,652.946720,286.736956,1614.024308,39.392629,-8.281690,84774.855069,-0.036226,-0.028072,0.030733,-219.470159,0.000000
83.400000,72.428321,27.057818,0.055178,652.782809,286.303402,1613.046256,39.392625,-8.281692,84784.552730,-0.036228,-0.028072,0.030727,-219.469974,0.000000
83.440000,72.428287,27.057377,0.055176,652.618840,285.869804,1612.068254,39.392621,-8.281694,84794.249903,-0.036229,-0.028073,0.030721,-219.469789,0.000000
83.480000,72.428254,27.056937,0.055174,652.454813,285.436160,1611.090301,39.392617,-8.281696,84803.946589,-0.036231,-0.028074,0.030715,-219.469604,0.000000
83.520000,72.428222,27.056496,0.055172,652.290728,285.002472,1610.112398,39.392613,-8.281698,84813.642787,-0.036233,-0.028074,0.030708,-219.469419,0.000000
83.560000,72.428189,27.056056,0.055170,652.126586,284.568738,1609.134543,39.392610,-8.281700,84823.338498,-0.036234,-0.028075,0.030702,-219.469235,0.000000
83.600000,72.428158,27.055617,0.055168,651.962385,284.134960,1608.156737,39.392606,-8.281701,84833.033722,-0.036236,-0.028076,0.030696,-219.469050,0.000000
83.640000,72.428126,27.055178,0.055166,651.798126,283.701136,1607.178981,39.392602,-8.281703,84842.728460,-0.036237,-0.028076,0.030690,-219.468865,0.000000
83.680000,72.428095,27.054739,0.055164,651.633809,283.267268,1606.201274,39.392598,-8.281705,84852.422710,-0.036239,-0.028077,0.030684,-219.468681,0.000000
83.720000,72.428064,27.054301,0.055162,651.469435,282.833355,1605.223615,39.392594,-8.281707,84862.116473,-0.036240,-0.028078,0.030677,-219.468497,0.000000
83.760000,72.428033,27.053863,0.055160,651.305002,282.399397,1604.246006,39.392590,-8.281709,84871.809750,-0.036242,-0.028078,0.030671,-219.468312,0.000000
83.800000,72.428003,27.053426,0.055157,651.140511,281.965394,1603.268446,39.392586,-8.281711,84881.502540,-0.036243,-0.028079,0.030665,-219.468128,0.000000
83.840000,72.427973,27.052989,0.055155,650.975963,281.531346,1602.290935,39.392582,-8.281713,84891.194844,-0.036244,-0.028079,0.030659,-219.467944,0.000000
83.880000,72.427944,27.052553,0.055153,650.811356,281.097253,1601.313473,39.392578,-8.281715,84900.886662,-0.036246,-0.028080,0.030653,-219.467759,0.000000
83.920000,72.427914,27.052116,0.055150,650.646691,280.663115,1600.336060,39.392574,-8.281717,84910.577993,-0.036247,-0.028080,0.030646,-219.467575,0.000000
83.960000,72.427886,27.051681,0.055148,650.481969,280.228933,1599.358696,39.392570,-8.281719,84920.268838,-0.036248,-0.028081,0.030640,-219.467391,0.000000
84.000000,72.427857,27.051245,0.055146,650.317188,279.794705,1598.381381,39.392567,-8.281721,84929.959196,-0.036249,-0.028081,0.030634,-219.467207,0.000000
84.040000,72.427829,27.050810,0.055143,650.152350,279.360432,1597.404116,39.392563,-8.281723,84939.649069,-0.036251,-0.028082,0.030628,-219.467023,0.000000
84.080000,72.427801,27.050376,0.055141,649.987453,278.926115,1596.426899,39.392559,-8.281724,84949.338456,-0.036252,-0.028082,0.030622,-219.466839,0.000000
84.120000,72.427773,27.049942,0.055138,649.822498,278.491752,1595.449731,39.392555,-8.281726,84959.027357,-0.036253,-0.028083,0.030615,-219.466656,0.000000
84.160000,72.427746,27.049508,0.055136,649.657486,278.057345,1594.472612,39.392551,-8.281728,84968.715773,-0.036254,-0.028083,0.030609,-219.466472,0.000000
84.200000,72.427719,27.049075,0.055133,649.492415,277.622893,1593.495542,39.392547,-8.281730,84978.403703,-0.036255,-0.028084,0.030603,-219.466288,0.000000
84.240000,72.427692,27.048642,0.055131,649.327286,277.188396,1592.518521,39.392543,-8.281732,84988.091137,-0.036256,-0.028084,0.030597,-219.466105,0.000000
84.280000,72.427654,27.048210,0.055127,649.162100,276.753853,1591.541549,39.392539,-8.281734,84997.774034,-0.036252,-0.028091,0.030591,-219.465913,0.000000
84.320000,72.428681,27.047775,0.055192,648.996854,276.319265,1590.564627,39.392535,-8.281736,85007.839678,-0.036780,-0.027511,0.030603,-219.466431,0.000000
84.360000,72.429995,27.047332,0.055292,648.831550,275.884634,1589.587753,39.392531,-8.281738,85018.012404,-0.037453,-0.026773,0.030621,-219.467138,0.000000
84.400000,72.431298,27.046882,0.055408,648.666187,275.449961,1588.610928,39.392527,-8.281740,85028.184621,-0.038119,-0.026043,0.030639,-219.467833,0.000000
84.440000,72.432588,27.046423,0.055539,648.500762,275.015245,1587.634152,39.392524,-8.281742,85038.356328,-0.038779,-0.025319,0.030656,-219.468517,0.000000
84.480000,72.433867,27.045956,0.055686,648.335275,274.580489,1586.657425,39.392520,-8.281744,85048.527523,-0.039432,-0.024603,0.030673,-219.469189,0.000000
84.520000,72.435134,27.045481,0.055848,648.169726,274.145694,1585.680747,39.392516,-8.281746,85058.698207,-0.040079,-0.023893,0.030689,-219.469851,0.000000
84.560000,72.436389,27.044998,0.056024,648.004112,273.710860,1584.704118,39.392512,-8.281748,85068.868381,-0.040719,-0.023190,0.030706,-219.470500,0.000000
84.600000,72.437632,27.044508,0.056213,647.838433,273.275989,1583.727539,39.392508,-8.281749,85079.038042,-0.041354,-0.022494,0.030722,-219.471139,0.000000
84.640000,72.438864,27.044010,0.056416,647.672688,272.841083,1582.751008,39.392504,-8.281751,85089.207192,-0.041982,-0.021805,0.030737,-219.471767,0.000000
84.680000,72.440085,27.043504,0.056630,647.506876,272.406141,1581.774527,39.392500,-8.281753,85099.375829,-0.042604,-0.021122,0.030753,-219.472383,0.000000
84.720000,72.441294,27.042991,0.056857,647.340995,271.971166,1580.798095,39.392496,-8.281755,85109.543954,-0.043220,-0.020446,0.030768,-219.472989,0.000000
84.760000,72.442493,27.042471,0.057094,647.175046,271.536157,1579.821712,39.392492,-8.281757,85119.711567,-0.043830,-0.019777,0.030783,-219.473583,0.000000
84.800000,72.443680,27.041943,0.057343,647.009026,271.101118,1578.845378,39.392488,-8.281759,85129.878666,-0.044434,-0.019114,0.030797,-219.474167,0.000000
84.840000,72.444856,27.041408,0.057602,646.842935,270.666047,1577.869094,39.392484,-8.281761,85140.045253,-0.045032,-0.018458,0.030811,-219.474740,0.000000
84.880000,72.446021,27.040865,0.057870,646.676772,270.230948,1576.892859,39.392481,-8.281763,85150.211326,-0.045625,-0.017807,0.030825,-219.475302,0.000000
84.920000,72.447176,27.040316,0.058147,646.510536,269.795819,1575.916673,39.392477,-8.281765,85160.376885,-0.046211,-0.017164,0.030839,-219.475853,0.000000
84.960000,72.448319,27.039759,0.058434,646.344226,269.360663,1574.940537,39.392473,-8.281767,85170.541931,-0.046792,-0.016526,0.030852,-219.476394,0.000000
85.000000,72.449453,27.039196,0.058728,646.177842,268.925481,1573.964450,39.392469,-8.281769,85180.706462,-0.047367,-0.015895,0.030865,-219.476924,0.000000
85.040000,72.450575,27.038626,0.059030,646.011381,268.490273,1572.988412,39.392465,-8.281771,85190.870479,-0.047937,-0.015269,0.030878,-219.477444,0.000000
85.080000,72.451688,27.038049,0.059340,645.844844,268.055041,1572.012424,39.392461,-8.281773,85201.033982,-0.048501,-0.014650,0.030891,-219.477954,0.000000
85.120000,72.452790,27.037465,0.059656,645.678229,267.619786,1571.036485,39.392457,-8.281775,85211.196970,-0.049060,-0.014037,0.030903,-219.478453,0.000000
85.160000,72.453881,27.036875,0.059979,645.511536,267.184508,1570.060595,39.392453,-8.281777,85221.359444,-0.049613,-0.013429,0.030915,-219.478943,0.000000
85.200000,72.454963,27.036278,0.060308,645.344764,266.749208,1569.084755,39.392449,-8.281778,85231.521402,-0.050161,-0.012828,0.030927,-219.479422,0.000000
85.240000,72.456035,27.035674,0.060643,645.177911,266.313888,1568.108965,39.392445,-8.281780,85241.682845,-0.050703,-0.012232,0.030938,-219.479891,0.000000
85.280000,72.457096,27.035064,0.060983,645.010977,265.878548,1567.133224,39.392441,-8.281782,85251.843772,-0.051240,-0.011642,0.030949,-219.480350,0.000000
85.320000,72.458148,27.034448,0.061328,644.843961,265.443190,1566.157533,39.392437,-8.281784,85262.004184,-0.051772,-0.011058,0.030960,-219.480800,0.000000
85.360000,72.459190,27.033826,0.061678,644.676862,265.007814,1565.181891,39.392434,-8.281786,85272.164080,-0.052299,-0.010480,0.030971,-219.481239,0.000000
85.400000,72.460222,27.033197,0.062032,644.509679,264.572421,1564.206298,39.392430,-8.281788,85282.323459,-0.052821,-0.009907,0.030981,-219.481669,0.000000
85.440000,72.461245,27.032562,0.062390,644.342412,264.137013,1563.230756,39.392426,-8.281790,85292.482323,-0.053337,-0.009340,0.030991,-219.482090,0.000000
85.480000,72.462258,27.031922,0.062752,644.175060,263.701589,1562.255262,39.392422,-8.281792,85302.640670,-0.053849,-0.008778,0.031001,-219.482501,0.000000
85.520000,72.463262,27.031275,0.063117,644.007621,263.266152,1561.279819,39.392418,-8.281794,85312.798501,-0.054355,-0.008221,0.031010,-219.482902,0.000000
85.560000,72.464256,27.030622,0.063485,643.840096,262.830701,1560.304425,39.392414,-8.281796,85322.955815,-0.054857,-0.007670,0.031020,-219.483295,0.000000
85.600000,72.465242,27.029963,0.063856,643.672483,262.395238,1559.329080,39.392410,-8.281798,85333.112612,-0.055353,-0.007125,0.031029,-219.483678,0.000000
85.640000,72.466218,27.029299,0.064229,643.504781,261.959764,1558.353786,39.392406,-8.281800,85343.268893,-0.055845,-0.006584,0.031038,-219.484052,0.000000
85.680000,72.467185,27.028629,0.064605,643.336990,261.524279,1557.378541,39.392402,-8.281802,85353.424656,-0.056332,-0.006049,0.031046,-219.484417,0.000000
85.720000,72.468142,27.027953,0.064982,643.169108,261.088784,1556.403345,39.392398,-8.281804,85363.579902,-0.056814,-0.005519,0.031054,-219.484773,0.000000
85.760000,72.469091,27.027272,0.065362,643.001136,260.653281,1555.428200,39.392394,-8.281806,85373.734630,-0.057292,-0.004994,0.031063,-219.485120,0.000000
85.800000,72.470032,27.026585,0.065743,642.833072,260.217769,1554.453104,39.392390,-8.281808,85383.888841,-0.057765,-0.004475,0.031070,-219.485459,0.000000
85.840000,72.470963,27.025893,0.066126,642.664916,259.782251,1553.478057,39.392387,-8.281810,85394.042534,-0.058233,-0.003960,0.031078,-219.485789,0.000000
85.880000,72.471886,27.025195,0.066510,642.496666,259.346726,1552.503061,39.392383,-8.281812,85404.195709,-0.058697,-0.003450,0.031085,-219.486110,0.000000
85.920000,72.472800,27.024492,0.066894,642.328323,258.911196,1551.528114,39.392379,-8.281814,85414.348367,-0.059156,-0.002946,0.031093,-219.486423,0.000000
85.960000,72.473705,27.023784,0.067280,642.159885,258.475660,1550.553217,39.392375,-8.281816,85424.500506,-0.059611,-0.002446,0.031100,-219.486728,0.000000
86.000000,72.474603,27.023071,0.067666,641.991352,258.040121,1549.578370,39.392371,-8.281818,85434.652127,-0.060061,-0.001951,0.031106,-219.487024,0.000000
86.040000,72.475491,27.022352,0.068053,641.822722,257.604579,1548.603572,39.392367,-8.281819,85444.803230,-0.060507,-0.001461,0.031113,-219.487313,0.000000
86.080000,72.476372,27.021628,0.068440,641.653996,257.169035,1547.628824,39.392363,-8.281821,85454.953815,-0.060948,-0.000975,0.031119,-219.487593,0.000000
86.120000,72.477244,27.020900,0.068827,641.485172,256.733488,1546.654127,39.392359,-8.281823,85465.103881,-0.061385,-0.000494,0.031125,-219.487865,0.000000
