ts,id,T,P
86.695,BARO0,34.3,80683
86.705,BARO0,34.32,80672
86.715,BARO0,34.3,80708
86.725,BARO0,34.31,80723
86.735,BARO0,34.3,80724
86.745,BARO0,34.29,80711
86.755,BARO0,34.31,80730
86.765,BARO0,34.3,80764
86.775,BARO0,34.33,80764
86.785,BARO0,34.31,80766
86.795,BARO0,34.31,80779
86.805,BARO0,34.3,80748
86.815,BARO0,34.32,80775
86.825,BARO0,34.31,80771
86.835,BARO0,34.33,80755
86.845,BARO0,34.31,80793
86.855,BARO0,34.33,80766
86.865,BARO0,34.29,80788
86.875,BARO0,34.32,80805
86.885,BARO0,34.29,80839
86.895,BARO0,34.3,80803
86.905,BARO0,34.31,80796
86.915,BARO0,34.31,80801
86.925,BARO0,34.31,80825
86.935,BARO0,34.29,80813
86.945,BARO0,34.31,80798
86.955,BARO0,34.33,80850
86.965,BARO0,34.31,80820
86.975,BARO0,34.32,80835
86.985,BARO0,34.3,80837
86.995,BARO0,34.3,80867
87.005,BARO0,34.31,80865
87.015,BARO0,34.31,80864
87.025,BARO0,34.31,80875
87.035,BARO0,34.32,80854
87.045,BARO0,34.3,80862
87.055,BARO0,34.3,80840
87.065,BARO0,34.31,80860
87.075,BARO0,34.3,80841
87.085,BARO0,34.3,80838
87.095,BARO0,34.31,80860
87.105,BARO0,34.31,80840
87.115,BARO0,34.3,80841
87.125,BARO0,34.3,80850
87.135,BARO0,34.3,80834
87.145,BARO0,34.32,80822
87.155,BARO0,34.31,80856
87.165,BARO0,34.3,80845
87.175,BARO0,34.32,80873
87.185,BARO0,34.31,80824
87.195,BARO0,34.31,80856
87.205,BARO0,34.31,80852
87.215,BARO0,34.3,80821
87.225,BARO0,34.31,80825
87.235,BARO0,34.28,80841
87.245,BARO0,34.32,80795
87.255,BARO0,34.32,80818
87.265,BARO0,34.31,80788
87.275,BARO0,34.32,80835
87.285,BARO0,34.31,80835
87.295,BARO0,34.32,80898
87.305,BARO0,34.3,80840
87.315,BARO0,34.3,80879
87.325,BARO0,34.29,80907
87.335,BARO0,34.32,80896
87.345,BARO0,34.28,80889
87.355,BARO0,34.32,80911
87.365,BARO0,34.33,80936
87.375,BARO0,34.3,80910
87.385,BARO0,34.31,80945
87.395,BARO0,34.29,80930
87.405,BARO0,34.31,80945
87.415,BARO0,34.31,80951
87.425,BARO0,34.31,80965
87.435,BARO0,34.3,80936
87.445,BARO0,34.29,80956
87.455,BARO0,34.28,80959
87.465,BARO0,34.3,80946
87.475,BARO0,34.3,80989
87.485,BARO0,34.28,80961
87.495,BARO0,34.3,80932
87.505,BARO0,34.3,80982
87.515,BARO0,34.3,80996
87.525,BARO0,34.3,81005
87.535,BARO0,34.3,80973
87.545,BARO0,34.31,80963
87.555,BARO0,34.3,80955
87.565,BARO0,34.29,80986
87.575,BARO0,34.31,80978
87.585,BARO0,34.3,80973
87.595,BARO0,34.31,80956
87.605,BARO0,34.3,80961
87.615,BARO0,34.3,80975
87.625,BARO0,34.3,81000
87.635,BARO0,34.31,80982
87.645,BARO0,34.29,80969
87.655,BARO0,34.31,80950
87.665,BARO0,34.29,80972
87.675,BARO0,34.31,80983
87.685,BARO0,34.3,80961
87.695,BARO0,34.31,80946
87.705,BARO0,34.3,80955
87.715,BARO0,34.3,80950
87.725,BARO0,34.3,80925
87.735,BARO0,34.31,80943
87.745,BARO0,34.3,80975
87.755,BARO0,34.3,80965
87.765,BARO0,34.31,80944
87.775,BARO0,34.29,80965
87.785,BARO0,34.32,80985
87.795,BARO0,34.3,80967
87.805,BARO0,34.29,80957
87.815,BARO0,34.3,80949
87.825,BARO0,34.3,80971
87.835,BARO0,34.32,80953
87.845,BARO0,34.3,80959
87.855,BARO0,34.31,80950
87.865,BARO0,34.32,80965
87.875,BARO0,34.3,81015
87.885,BARO0,34.31,80997
87.895,BARO0,34.32,80991
87.905,BARO0,34.3,81000
87.915,BARO0,34.29,81009
87.925,BARO0,34.3,81003
87.935,BARO0,34.31,81032
87.945,BARO0,34.29,81019
87.955,BARO0,34.32,81076
87.965,BARO0,34.3,81095
87.975,BARO0,34.29,81066
87.985,BARO0,34.29,81037
87.995,BARO0,34.3,81072
88.005,BARO0,34.29,81046
88.015,BARO0,34.29,81055
88.025,BARO0,34.3,81111
88.035,BARO0,34.32,81068
88.045,BARO0,34.31,81120
88.055,BARO0,34.29,81097
88.065,BARO0,34.31,81074
88.075,BARO0,34.3,81097
88.085,BARO0,34.3,81100
88.095,BARO0,34.29,81113
88.105,BARO0,34.29,81091
88.115,BARO0,34.29,81116
88.125,BARO0,34.29,81139
88.135,BARO0,34.3,81106
88.145,BARO0,34.3,81161
88.155,BARO0,34.3,81115
88.165,BARO0,34.29,81130
88.175,BARO0,34.3,81140
88.185,BARO0,34.29,81114
88.195,BARO0,34.29,81129
88.205,BARO0,34.3,81119
88.215,BARO0,34.29,81132
88.225,BARO0,34.3,81176
88.235,BARO0,34.29,81100
88.245,BARO0,34.3,81137
88.255,BARO0,34.3,81137
88.265,BARO0,34.32,81134
88.275,BARO0,34.3,81099
88.285,BARO0,34.29,81068
88.295,BARO0,34.3,81073
88.305,BARO0,34.29,81090
88.315,BARO0,34.29,81107
88.325,BARO0,34.3,81083
88.335,BARO0,34.3,81078
88.345,BARO0,34.29,81111
88.355,BARO0,34.29,81107
88.365,BARO0,34.27,81081
88.375,BARO0,34.3,81111
88.385,BARO0,34.29,81061
88.395,BARO0,34.3,81069
88.405,BARO0,34.3,81088
88.415,BARO0,34.29,81076
88.425,BARO0,34.29,81140
88.435,BARO0,34.29,81145
88.445,BARO0,34.3,81085
88.455,BARO0,34.3,81124
88.465,BARO0,34.3,81091
88.475,BARO0,34.28,81169
88.485,BARO0,34.31,81135
88.495,BARO0,34.3,81128
88.505,BARO0,34.29,81122
88.515,BARO0,34.29,81139
88.525,BARO0,34.29,81117
88.535,BARO0,34.27,81130
88.545,BARO0,34.3,81139
88.555,BARO0,34.32,81134
88.565,BARO0,34.3,81103
88.575,BARO0,34.3,81120
88.585,BARO0,34.3,81111
88.595,BARO0,34.3,81056
88.605,BARO0,34.29,81072
88.615,BARO0,34.29,81100
88.625,BARO0,34.29,81091
88.635,BARO0,34.29,81056
88.645,BARO0,34.29,81068
88.655,BARO0,34.26,81021
88.665,BARO0,34.29,81054
88.675,BARO0,34.27,81050
88.685,BARO0,34.28,81054
88.695,BARO0,34.27,81040
88.705,BARO0,34.29,81049
88.715,BARO0,34.28,81016
88.725,BARO0,34.29,81066
88.735,BARO0,34.28,81022
88.745,BARO0,34.27,81059
88.755,BARO0,34.28,81058
88.765,BARO0,34.27,81017
88.775,BARO0,34.28,81062
88.785,BARO0,34.28,81031
88.795,BARO0,34.29,81034
88.805,BARO0,34.27,81059
88.815,BARO0,34.28,81043
88.825,BARO0,34.28,81068
88.835,BARO0,34.27,81026
88.845,BARO0,34.27,81016
88.855,BARO0,34.27,81057
88.865,BARO0,34.28,81053
88.875,BARO0,34.28,81031
88.885,BARO0,34.28,81058
88.895,BARO0,34.28,80994
88.905,BARO0,34.28,81031
88.915,BARO0,34.28,81053
88.925,BARO0,34.29,81046
88.935,BARO0,34.28,81060
88.945,BARO0,34.3,81053
88.955,BARO0,34.28,81066
88.965,BARO0,34.28,81056
88.975,BARO0,34.27,81074
88.985,BARO0,34.28,81124
88.995,BARO0,34.28,81105
89.005,BARO0,34.27,81132
89.015,BARO0,34.28,81120
89.025,BARO0,34.28,81171
89.035,BARO0,34.28,81171
89.045,BARO0,34.29,81181
89.055,BARO0,34.31,81196
89.065,BARO0,34.26,81159
89.075,BARO0,34.28,81235
89.085,BARO0,34.28,81218
89.095,BARO0,34.27,81210
89.105,BARO0,34.28,81199
89.115,BARO0,34.28,81210
89.125,BARO0,34.28,81245
89.135,BARO0,34.28,81227
89.145,BARO0,34.27,81209
89.155,BARO0,34.29,81270
89.165,BARO0,34.27,81236
89.175,BARO0,34.3,81256
89.185,BARO0,34.27,81283
89.195,BARO0,34.27,81301
89.205,BARO0,34.27,81271
89.215,BARO0,34.27,81284
89.225,BARO0,34.28,81287
89.235,BARO0,34.28,81273
89.245,BARO0,34.26,81262
89.255,BARO0,34.27,81287
89.265,BARO0,34.28,81289
89.275,BARO0,34.29,81316
89.285,BARO0,34.27,81301
89.295,BARO0,34.26,81291
89.305,BARO0,34.27,81306
89.315,BARO0,34.27,81324
89.325,BARO0,34.27,81305
89.335,BARO0,34.26,81294
89.345,BARO0,34.27,81325
89.355,BARO0,34.28,81317
89.365,BARO0,34.27,81341
89.375,BARO0,34.26,81341
89.385,BARO0,34.27,81338
89.395,BARO0,34.27,81332
89.405,BARO0,34.28,81334
89.415,BARO0,34.27,81336
89.425,BARO0,34.27,81359
89.435,BARO0,34.27,81371
89.445,BARO0,34.26,81361
89.455,BARO0,34.27,81350
89.465,BARO0,34.28,81362
89.475,BARO0,34.29,81390
89.485,BARO0,34.27,81411
89.495,BARO0,34.28,81415
89.505,BARO0,34.27,81422
89.515,BARO0,34.26,81441
89.525,BARO0,34.27,81453
89.535,BARO0,34.26,81446
89.545,BARO0,34.28,81465
89.555,BARO0,34.27,81484
89.565,BARO0,34.27,81471
89.575,BARO0,34.27,81496
89.585,BARO0,34.28,81483
89.595,BARO0,34.28,81517
89.605,BARO0,34.26,81538
89.615,BARO0,34.28,81529
89.625,BARO0,34.26,81551
89.635,BARO0,34.26,81572
89.645,BARO0,34.27,81572
89.655,BARO0,34.27,81540
89.665,BARO0,34.29,81594
89.675,BARO0,34.26,81575
89.685,BARO0,34.28,81589
89.695,BARO0,34.27,81593
89.705,BARO0,34.27,81617
89.715,BARO0,34.27,81579
89.725,BARO0,34.27,81590
89.735,BARO0,34.26,81593
89.745,BARO0,34.27,81605
89.755,BARO0,34.28,81589
89.765,BARO0,34.25,81625
89.775,BARO0,34.27,81638
89.785,BARO0,34.27,81620
89.795,BARO0,34.27,81623
89.805,BARO0,34.26,81639
89.815,BARO0,34.26,81602
89.825,BARO0,34.26,81642
89.835,BARO0,34.25,81595
89.845,BARO0,34.25,81604
89.855,BARO0,34.27,81636
89.865,BARO0,34.27,81577
89.875,BARO0,34.27,81568
89.885,BARO0,34.26,81590
89.895,BARO0,34.28,81561
89.905,BARO0,34.27,81585
89.915,BARO0,34.26,81574
89.925,BARO0,34.26,81577
89.935,BARO0,34.26,81580
89.945,BARO0,34.25,81580
89.955,BARO0,34.27,81577
89.965,BARO0,34.25,81585
89.975,BARO0,34.25,81623
89.985,BARO0,34.28,81626
89.995,BARO0,34.25,81624
90.005,BARO0,34.26,81602
90.015,BARO0,34.25,81589
90.025,BARO0,34.25,81571
90.035,BARO0,34.25,81552
90.045,BARO0,34.26,81566
90.055,BARO0,34.25,81545
90.065,BARO0,34.25,81532
90.075,BARO0,34.23,81552
90.085,BARO0,34.25,81549
90.095,BARO0,34.26,81540
90.105,BARO0,34.25,81580
90.115,BARO0,34.25,81570
90.125,BARO0,34.26,81570
90.135,BARO0,34.25,81567
90.145,BARO0,34.26,81601
90.155,BARO0,34.25,81556
90.165,BARO0,34.24,81550
90.175,BARO0,34.26,81556
90.185,BARO0,34.24,81580
90.195,BARO0,34.25,81578
90.205,BARO0,34.25,81580
90.215,BARO0,34.25,81577
90.225,BARO0,34.25,81551
90.235,BARO0,34.26,81585
90.245,BARO0,34.25,81571
90.255,BARO0,34.26,81587
90.265,BARO0,34.26,81563
90.275,BARO0,34.26,81617
90.285,BARO0,34.26,81634
90.295,BARO0,34.24,81611
90.305,BARO0,34.25,81634
90.315,BARO0,34.25,81651
90.325,BARO0,34.25,81684
90.335,BARO0,34.26,81712
90.345,BARO0,34.26,81716
90.355,BARO0,34.27,81728
90.365,BARO0,34.26,81735
90.375,BARO0,34.27,81747
90.385,BARO0,34.25,81748
90.395,BARO0,34.25,81728
90.405,BARO0,34.25,81778
90.415,BARO0,34.25,81777
90.425,BARO0,34.25,81797
90.435,BARO0,34.25,81769
90.445,BARO0,34.25,81753
90.455,BARO0,34.25,81789
90.465,BARO0,34.27,81740
90.475,BARO0,34.25,81747
90.485,BARO0,34.26,81754
90.495,BARO0,34.24,81762
90.505,BARO0,34.25,81752
90.515,BARO0,34.25,81747
90.525,BARO0,34.25,81738
90.535,BARO0,34.27,81715
90.545,BARO0,34.26,81736
90.555,BARO0,34.26,81758
90.565,BARO0,34.26,81729
90.575,BARO0,34.24,81741
90.585,BARO0,34.26,81749
90.595,BARO0,34.26,81728
90.605,BARO0,34.25,81726
90.615,BARO0,34.25,81728
90.625,BARO0,34.24,81710
90.635,BARO0,34.25,81659
90.645,BARO0,34.27,81694
90.655,BARO0,34.24,81661
90.665,BARO0,34.26,81686
90.675,BARO0,34.26,81688
90.685,BARO0,34.27,81672
90.695,BARO0,34.26,81642
90.705,BARO0,34.24,81664
90.715,BARO0,34.25,81673
90.725,BARO0,34.25,81672
90.735,BARO0,34.25,81708
90.745,BARO0,34.24,81739
90.755,BARO0,34.27,81715
90.765,BARO0,34.25,81777
90.775,BARO0,34.25,81740
90.785,BARO0,34.24,81752
90.795,BARO0,34.24,81716
90.805,BARO0,34.25,81763
90.815,BARO0,34.25,81769
90.825,BARO0,34.24,81787
90.835,BARO0,34.26,81777
90.845,BARO0,34.23,81776
90.855,BARO0,34.25,81797
90.865,BARO0,34.25,81797
90.875,BARO0,34.24,81832
90.885,BARO0,34.25,81804
90.895,BARO0,34.26,81792
90.905,BARO0,34.24,81801
90.915,BARO0,34.25,81819
90.925,BARO0,34.24,81800
90.935,BARO0,34.25,81821
90.945,BARO0,34.23,81807
90.955,BARO0,34.22,81803
90.965,BARO0,34.22,81836
90.975,BARO0,34.24,81833
90.985,BARO0,34.25,81827
90.995,BARO0,34.25,81828
91.005,BARO0,34.24,81819
91.015,BARO0,34.24,81829
91.025,BARO0,34.24,81844
91.035,BARO0,34.23,81837
91.045,BARO0,34.24,81846
91.055,BARO0,34.25,81835
91.065,BARO0,34.22,81836
91.075,BARO0,34.24,81862
91.085,BARO0,34.24,81857
91.095,BARO0,34.24,81869
91.105,BARO0,34.23,81869
91.115,BARO0,34.24,81873
91.125,BARO0,34.23,81886
91.135,BARO0,34.24,81872
91.145,BARO0,34.26,81898
91.155,BARO0,34.25,81877
91.165,BARO0,34.24,81867
91.175,BARO0,34.25,81924
91.185,BARO0,34.25,81941
91.195,BARO0,34.24,81890
91.205,BARO0,34.24,81925
91.215,BARO0,34.24,81891
91.225,BARO0,34.24,81920
91.235,BARO0,34.24,81904
91.245,BARO0,34.24,81919
91.255,BARO0,34.23,81950
91.265,BARO0,34.23,81900
91.275,BARO0,34.22,81913
91.285,BARO0,34.23,81915
91.295,BARO0,34.23,81914
91.305,BARO0,34.23,81934
91.315,BARO0,34.22,81911
91.325,BARO0,34.24,81905
91.335,BARO0,34.26,81898
91.345,BARO0,34.22,81905
91.355,BARO0,34.24,81924
91.365,BARO0,34.22,81927
91.375,BARO0,34.24,81930
91.385,BARO0,34.24,81901
91.395,BARO0,34.24,81904
91.405,BARO0,34.24,81889
91.415,BARO0,34.23,81891
91.425,BARO0,34.23,81879
91.435,BARO0,34.23,81869
91.445,BARO0,34.23,81868
91.455,BARO0,34.22,81848
91.465,BARO0,34.24,81860
91.475,BARO0,34.25,81823
91.485,BARO0,34.23,81830
91.495,BARO0,34.23,81805
91.505,BARO0,34.24,81840
91.515,BARO0,34.24,81816
91.525,BARO0,34.24,81826
91.535,BARO0,34.22,81811
91.545,BARO0,34.23,81790
91.555,BARO0,34.22,81812
91.565,BARO0,34.24,81802
91.575,BARO0,34.25,81830
91.585,BARO0,34.25,81787
91.595,BARO0,34.25,81801
91.605,BARO0,34.22,81762
91.615,BARO0,34.23,81777
91.625,BARO0,34.24,81770
91.635,BARO0,34.24,81776
91.645,BARO0,34.22,81772
91.655,BARO0,34.22,81733
91.665,BARO0,34.25,81766
91.675,BARO0,34.25,81717
91.685,BARO0,34.24,81729
91.695,BARO0,34.22,81675
91.705,BARO0,34.23,81705
91.715,BARO0,34.24,81673
91.725,BARO0,34.23,81693
91.735,BARO0,34.24,81655
91.745,BARO0,34.24,81695
91.755,BARO0,34.24,81692
91.765,BARO0,34.26,81682
91.775,BARO0,34.25,81705
91.785,BARO0,34.23,81797
91.795,BARO0,34.25,81758
91.805,BARO0,34.23,81754
91.815,BARO0,34.23,81801
91.825,BARO0,34.23,81787
91.835,BARO0,34.22,81820
91.845,BARO0,34.24,81805
91.855,BARO0,34.23,81807
91.865,BARO0,34.24,81885
91.875,BARO0,34.24,81881
91.885,BARO0,34.24,81880
91.895,BARO0,34.23,81892
91.905,BARO0,34.23,81907
91.915,BARO0,34.24,81903
91.925,BARO0,34.22,81928
91.935,BARO0,34.23,81949
91.945,BARO0,34.25,81912
91.955,BARO0,34.22,81967
91.965,BARO0,34.25,81952
91.975,BARO0,34.25,81976
91.985,BARO0,34.24,81999
91.995,BARO0,34.23,81995
92.005,BARO0,34.23,81973
92.015,BARO0,34.24,81995
92.025,BARO0,34.24,81999
92.035,BARO0,34.25,81957
92.045,BARO0,34.23,81992
92.055,BARO0,34.22,81993
92.065,BARO0,34.23,81979
92.075,BARO0,34.23,81988
92.085,BARO0,34.22,82012
92.095,BARO0,34.24,82014
92.105,BARO0,34.23,82030
92.115,BARO0,34.23,82049
92.125,BARO0,34.23,82033
92.135,BARO0,34.25,82044
92.145,BARO0,34.22,82054
92.155,BARO0,34.23,82053
92.165,BARO0,34.24,82040
92.175,BARO0,34.23,82048
92.185,BARO0,34.24,82036
92.195,BARO0,34.23,82051
92.205,BARO0,34.23,82075
92.215,BARO0,34.23,82077
92.225,BARO0,34.23,82075
92.235,BARO0,34.22,82036
92.245,BARO0,34.26,82061
92.255,BARO0,34.22,82054
92.265,BARO0,34.22,82078
92.275,BARO0,34.23,82064
92.285,BARO0,34.25,82063
92.295,BARO0,34.24,82069
92.305,BARO0,34.23,82109
92.315,BARO0,34.23,82094
92.325,BARO0,34.23,82089
92.335,BARO0,34.21,82103
92.345,BARO0,34.23,82125
92.355,BARO0,34.25,82095
92.365,BARO0,34.22,82106
92.375,BARO0,34.23,82120
92.385,BARO0,34.23,82134
92.395,BARO0,34.24,82111
92.405,BARO0,34.22,82161
92.415,BARO0,34.23,82168
92.425,BARO0,34.22,82171
92.435,BARO0,34.21,82198
92.445,BARO0,34.22,82204
92.455,BARO0,34.22,82153
92.465,BARO0,34.24,82175
92.475,BARO0,34.25,82165
92.485,BARO0,34.23,82199
92.495,BARO0,34.24,82171
92.505,BARO0,34.22,82161
92.515,BARO0,34.22,82156
92.525,BARO0,34.23,82157
92.535,BARO0,34.25,82116
92.545,BARO0,34.23,82144
92.555,BARO0,34.24,82132
92.565,BARO0,34.23,82144
92.575,BARO0,34.24,82135
92.585,BARO0,34.22,82137
92.595,BARO0,34.22,82108
92.605,BARO0,34.22,82096
92.615,BARO0,34.22,82126
92.625,BARO0,34.22,82119
92.635,BARO0,34.22,82091
92.645,BARO0,34.2,82144
92.655,BARO0,34.22,82123
92.665,BARO0,34.22,82165
92.675,BARO0,34.23,82164
92.685,BARO0,34.23,82167
92.695,BARO0,34.22,82154
92.705,BARO0,34.21,82160
92.715,BARO0,34.22,82167
92.725,BARO0,34.22,82166
92.735,BARO0,34.24,82173
92.745,BARO0,34.22,82140
92.755,BARO0,34.2,82158
92.765,BARO0,34.23,82153
92.775,BARO0,34.23,82203
92.785,BARO0,34.21,82184
92.795,BARO0,34.21,82170
92.805,BARO0,34.21,82205
92.815,BARO0,34.22,82165
92.825,BARO0,34.22,82180
92.835,BARO0,34.23,82169
92.845,BARO0,34.22,82186
92.855,BARO0,34.23,82183
92.865,BARO0,34.22,82175
92.875,BARO0,34.22,82228
92.885,BARO0,34.21,82201
92.895,BARO0,34.22,82231
92.905,BARO0,34.22,82213
92.915,BARO0,34.22,82190
92.925,BARO0,34.21,82203
92.935,BARO0,34.23,82164
92.945,BARO0,34.23,82202
92.955,BARO0,34.22,82205
92.965,BARO0,34.22,82193
92.975,BARO0,34.22,82202
92.985,BARO0,34.22,82238
92.995,BARO0,34.21,82201
93.005,BARO0,34.21,82224
93.015,BARO0,34.21,82197
93.025,BARO0,34.22,82185
93.035,BARO0,34.2,82196
93.045,BARO0,34.22,82200
93.055,BARO0,34.21,82236
93.065,BARO0,34.21,82229
93.075,BARO0,34.2,82255
93.085,BARO0,34.22,82271
93.095,BARO0,34.21,82286
93.105,BARO0,34.22,82272
93.115,BARO0,34.22,82281
93.125,BARO0,34.21,82305
93.135,BARO0,34.22,82307
93.145,BARO0,34.22,82314
93.155,BARO0,34.22,82286
93.165,BARO0,34.2,82313
93.175,BARO0,34.19,82318
93.185,BARO0,34.22,82322
93.195,BARO0,34.21,82336
93.205,BARO0,34.21,82333
93.215,BARO0,34.22,82333
93.225,BARO0,34.22,82354
93.235,BARO0,34.21,82355
93.245,BARO0,34.21,82351
93.255,BARO0,34.22,82339
93.265,BARO0,34.21,82354
93.275,BARO0,34.22,82354
93.285,BARO0,34.21,82332
93.295,BARO0,34.23,82333
93.305,BARO0,34.22,82341
93.315,BARO0,34.21,82334
93.325,BARO0,34.22,82345
93.335,BARO0,34.2,82330
93.345,BARO0,34.2,82345
93.355,BARO0,34.21,82308
93.365,BARO0,34.2,82304
93.375,BARO0,34.23,82316
93.385,BARO0,34.21,82336
93.395,BARO0,34.22,82328
93.405,BARO0,34.2,82304
93.415,BARO0,34.21,82307
93.425,BARO0,34.21,82294
93.435,BARO0,34.21,82352
93.445,BARO0,34.21,82315
93.455,BARO0,34.22,82326
93.465,BARO0,34.2,82349
93.475,BARO0,34.22,82397
93.485,BARO0,34.2,82380
93.495,BARO0,34.21,82389
93.505,BARO0,34.2,82350
93.515,BARO0,34.21,82381
93.525,BARO0,34.21,82394
93.535,BARO0,34.22,82377
93.545,BARO0,34.2,82401
93.555,BARO0,34.21,82473
93.565,BARO0,34.23,82409
93.575,BARO0,34.22,82450
93.585,BARO0,34.21,82424
93.595,BARO0,34.21,82391
93.605,BARO0,34.21,82439
93.615,BARO0,34.21,82424
93.625,BARO0,34.21,82467
93.635,BARO0,34.21,82454
93.645,BARO0,34.22,82429
93.655,BARO0,34.21,82435
93.665,BARO0,34.2,82429
93.675,BARO0,34.21,82404
93.685,BARO0,34.21,82407
93.695,BARO0,34.2,82393
93.705,BARO0,34.21,82391
93.715,BARO0,34.21,82387
93.725,BARO0,34.22,82385
93.735,BARO0,34.21,82394
93.745,BARO0,34.22,82381
93.755,BARO0,34.21,82387
93.765,BARO0,34.21,82376
93.775,BARO0,34.22,82374
93.785,BARO0,34.21,82320
93.795,BARO0,34.21,82336
93.805,BARO0,34.21,82350
93.815,BARO0,34.22,82346
93.825,BARO0,34.2,82364
93.835,BARO0,34.21,82339
93.845,BARO0,34.23,82380
93.855,BARO0,34.22,82335
93.865,BARO0,34.21,82321
93.875,BARO0,34.21,82334
93.885,BARO0,34.21,82346
93.895,BARO0,34.21,82342
93.905,BARO0,34.21,82327
93.915,BARO0,34.21,82325
93.925,BARO0,34.21,82334
93.935,BARO0,34.21,82365
93.945,BARO0,34.21,82367
93.955,BARO0,34.19,82358
93.965,BARO0,34.22,82380
93.975,BARO0,34.22,82382
93.985,BARO0,34.23,82391
93.995,BARO0,34.21,82396
94.005,BARO0,34.22,82426
94.015,BARO0,34.21,82421
94.025,BARO0,34.21,82416
94.035,BARO0,34.21,82410
94.045,BARO0,34.21,82407
94.055,BARO0,34.22,82409
94.065,BARO0,34.22,82415
94.075,BARO0,34.23,82432
94.085,BARO0,34.21,82423
94.095,BARO0,34.2,82425
94.105,BARO0,34.21,82425
94.115,BARO0,34.21,82420
94.125,BARO0,34.22,82402
94.135,BARO0,34.22,82410
94.145,BARO0,34.22,82392
94.155,BARO0,34.2,82389
94.165,BARO0,34.22,82392
94.175,BARO0,34.21,82398
94.185,BARO0,34.21,82378
94.195,BARO0,34.22,82416
94.205,BARO0,34.21,82401
94.215,BARO0,34.21,82374
94.225,BARO0,34.21,82373
94.235,BARO0,34.2,82367
94.245,BARO0,34.21,82396
94.255,BARO0,34.22,82437
94.265,BARO0,34.21,82404
94.275,BARO0,34.23,82432
94.285,BARO0,34.21,82390
94.295,BARO0,34.2,82408
94.305,BARO0,34.22,82359
94.315,BARO0,34.21,82371
94.325,BARO0,34.22,82382
94.335,BARO0,34.22,82370
94.345,BARO0,34.22,82366
94.355,BARO0,34.21,82366
94.365,BARO0,34.19,82380
94.375,BARO0,34.22,82386
94.385,BARO0,34.22,82369
94.395,BARO0,34.21,82322
94.405,BARO0,34.22,82364
94.415,BARO0,34.21,82333
94.425,BARO0,34.22,82373
94.435,BARO0,34.2,82420
94.445,BARO0,34.22,82459
94.455,BARO0,34.23,82450
94.465,BARO0,34.22,82407
94.475,BARO0,34.22,82458
94.485,BARO0,34.2,82456
94.495,BARO0,34.21,82444
94.505,BARO0,34.22,82450
94.515,BARO0,34.21,82452
94.525,BARO0,34.21,82455
94.535,BARO0,34.21,82478
94.545,BARO0,34.21,82442
94.555,BARO0,34.18,82482
94.565,BARO0,34.2,82500
94.575,BARO0,34.2,82485
94.585,BARO0,34.2,82517
94.595,BARO0,34.19,82573
94.605,BARO0,34.2,82540
94.615,BARO0,34.21,82546
94.625,BARO0,34.22,82533
94.635,BARO0,34.22,82543
94.645,BARO0,34.2,82495
94.655,BARO0,34.22,82521
94.665,BARO0,34.2,82567
94.675,BARO0,34.21,82589
94.685,BARO0,34.21,82607
94.695,BARO0,34.22,82589
94.705,BARO0,34.2,82581
94.715,BARO0,34.21,82571
94.725,BARO0,34.21,82600
94.735,BARO0,34.21,82608
94.745,BARO0,34.21,82628
94.755,BARO0,34.21,82596
94.765,BARO0,34.19,82624
94.775,BARO0,34.21,82606
94.785,BARO0,34.22,82622
94.795,BARO0,34.2,82646
94.805,BARO0,34.2,82631
94.815,BARO0,34.21,82641
94.825,BARO0,34.21,82674
94.835,BARO0,34.2,82678
94.845,BARO0,34.2,82702
94.855,BARO0,34.2,82695
94.865,BARO0,34.19,82697
94.875,BARO0,34.2,82664
94.885,BARO0,34.21,82690
94.895,BARO0,34.21,82710
94.905,BARO0,34.21,82725
94.915,BARO0,34.21,82729
94.925,BARO0,34.21,82722
94.935,BARO0,34.22,82739
94.945,BARO0,34.23,82767
94.955,BARO0,34.2,82784
94.965,BARO0,34.2,82744
94.975,BARO0,34.2,82747
94.985,BARO0,34.21,82783
94.995,BARO0,34.22,82783
95.005,BARO0,34.21,82786
95.015,BARO0,34.21,82796
95.025,BARO0,34.2,82794
95.035,BARO0,34.2,82779
95.045,BARO0,34.22,82808
95.055,BARO0,34.21,82804
95.065,BARO0,34.2,82780
95.075,BARO0,34.21,82794
95.085,BARO0,34.21,82725
95.095,BARO0,34.21,82754
95.105,BARO0,34.22,82763
95.115,BARO0,34.21,82750
95.125,BARO0,34.21,82736
95.135,BARO0,34.19,82729
95.145,BARO0,34.21,82735
95.155,BARO0,34.22,82740
95.165,BARO0,34.19,82740
95.175,BARO0,34.21,82721
95.185,BARO0,34.21,82725
95.195,BARO0,34.2,82696
95.205,BARO0,34.21,82749
95.215,BARO0,34.21,82729
95.225,BARO0,34.21,82710
95.235,BARO0,34.22,82731
95.245,BARO0,34.2,82705
95.255,BARO0,34.21,82766
95.265,BARO0,34.2,82753
95.275,BARO0,34.22,82745
95.285,BARO0,34.23,82768
95.295,BARO0,34.21,82763
95.305,BARO0,34.21,82798
95.315,BARO0,34.21,82795
95.325,BARO0,34.2,82765
95.335,BARO0,34.2,82774
95.345,BARO0,34.2,82781
95.355,BARO0,34.22,82838
95.365,BARO0,34.21,82836
95.375,BARO0,34.18,82819
95.385,BARO0,34.21,82820
95.395,BARO0,34.22,82832
95.405,BARO0,34.21,82831
95.415,BARO0,34.21,82820
95.425,BARO0,34.21,82827
