ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
64.67,3.952,4.136,3.206,7.548
64.68,3.893,4.123,3.262,7.562
64.69,3.834,4.11,3.319,7.574
64.7,3.775,4.098,3.376,7.585
64.71,3.717,4.086,3.433,7.595
64.72,3.66,4.075,3.491,7.602
64.73,3.603,4.064,3.549,7.609
64.74,3.546,4.053,3.607,7.614
64.75,3.49,4.043,3.666,7.617
64.76,3.433,4.033,3.724,7.62
64.77,3.377,4.023,3.784,7.621
64.78,3.322,4.014,3.843,7.62
64.79,3.267,4.005,3.903,7.618
64.8,3.212,3.996,3.963,7.615
64.81,3.158,3.987,4.024,7.611
64.82,3.105,3.979,4.084,7.605
64.83,3.052,3.97,4.146,7.597
64.84,3,3.962,4.207,7.588
64.85,2.948,3.954,4.269,7.578
64.86,2.897,3.946,4.331,7.567
64.87,2.846,3.939,4.394,7.554
64.88,2.796,3.931,4.458,7.539
64.89,2.746,3.924,4.521,7.523
64.9,2.697,3.917,4.586,7.506
64.91,2.648,3.91,4.651,7.487
64.92,2.601,3.903,4.716,7.466
64.93,2.554,3.896,4.782,7.444
64.94,2.508,3.889,4.849,7.42
64.95,2.463,3.882,4.916,7.394
64.96,2.419,3.875,4.984,7.367
64.97,2.375,3.868,5.053,7.338
64.98,2.333,3.861,5.123,7.307
64.99,2.291,3.853,5.193,7.274
65,2.251,3.845,5.264,7.24
65.01,2.212,3.837,5.336,7.203
65.02,2.174,3.829,5.409,7.165
65.03,2.138,3.82,5.483,7.125
65.04,2.103,3.81,5.557,7.083
65.05,2.068,3.792,5.619,7.053
65.06,2.023,3.763,5.674,7.038
65.07,1.965,3.718,5.71,7.049
65.08,1.889,3.652,5.718,7.098
65.09,1.788,3.561,5.69,7.192
65.1,1.662,3.437,5.618,7.338
65.11,1.525,3.294,5.498,7.522
65.12,1.392,3.142,5.328,7.732
65.13,1.274,2.991,5.109,7.957
65.14,1.17,2.837,4.85,8.188
65.15,1.082,2.681,4.556,8.418
65.16,1.009,2.517,4.231,8.644
65.17,0.95,2.345,3.88,8.862
65.18,0.907,2.164,3.506,9.066
65.19,0.878,1.974,3.113,9.253
65.2,0.867,1.778,2.706,9.421
65.21,0.872,1.579,2.286,9.566
65.22,0.891,1.377,1.857,9.687
65.23,0.924,1.168,1.422,9.785
65.24,0.971,0.953,0.981,9.858
65.25,1.032,0.733,0.537,9.904
65.26,1.106,0.507,0.093,9.925
65.27,1.19,0.277,-0.347,9.918
65.28,1.284,0.048,-0.781,9.886
65.29,1.383,-0.174,-1.205,9.828
65.3,1.483,-0.383,-1.613,9.749
65.31,1.577,-0.565,-2.001,9.653
65.32,1.663,-0.725,-2.365,9.545
65.33,1.736,-0.859,-2.704,9.43
65.34,1.793,-0.962,-3.017,9.314
65.35,1.829,-1.032,-3.303,9.201
65.36,1.842,-1.074,-3.563,9.096
65.37,1.83,-1.089,-3.794,9.003
65.38,1.772,-1.064,-3.971,8.941
65.39,1.696,-1.03,-4.121,8.892
65.4,1.604,-0.992,-4.245,8.855
65.41,1.501,-0.957,-4.342,8.83
65.42,1.389,-0.924,-4.413,8.816
65.43,1.271,-0.895,-4.458,8.815
65.44,1.151,-0.875,-4.477,8.823
65.45,1.032,-0.864,-4.472,8.842
65.46,0.913,-0.857,-4.443,8.87
65.47,0.794,-0.854,-4.392,8.907
65.48,0.679,-0.857,-4.321,8.951
65.49,0.567,-0.863,-4.232,9
65.5,0.458,-0.872,-4.125,9.055
65.51,0.354,-0.88,-4.002,9.114
65.52,0.254,-0.89,-3.864,9.176
65.53,0.161,-0.9,-3.709,9.241
65.54,0.075,-0.917,-3.539,9.307
65.55,0.002,-0.95,-3.355,9.372
65.56,-0.052,-1.009,-3.158,9.434
65.57,-0.088,-1.105,-2.949,9.49
65.58,-0.102,-1.244,-2.731,9.538
65.59,-0.096,-1.436,-2.504,9.573
65.6,-0.073,-1.684,-2.269,9.591
65.61,-0.035,-1.991,-2.028,9.587
65.62,0.015,-2.358,-1.779,9.553
65.63,0.073,-2.781,-1.521,9.483
65.64,0.132,-3.257,-1.254,9.369
65.65,0.187,-3.775,-0.977,9.206
65.66,0.229,-4.322,-0.689,8.988
65.67,0.254,-4.883,-0.391,8.713
65.68,0.256,-5.445,-0.084,8.382
65.69,0.232,-5.992,0.229,7.998
65.7,0.179,-6.508,0.549,7.569
65.71,0.07,-6.965,0.877,7.12
65.72,-0.065,-7.362,1.204,6.658
65.73,-0.225,-7.697,1.529,6.193
65.74,-0.408,-7.969,1.85,5.734
65.75,-0.609,-8.182,2.166,5.288
65.76,-0.826,-8.341,2.476,4.858
65.77,-1.059,-8.451,2.777,4.442
65.78,-1.306,-8.517,3.068,4.04
65.79,-1.566,-8.548,3.344,3.644
65.8,-1.841,-8.546,3.603,3.251
65.81,-2.133,-8.516,3.84,2.857
65.82,-2.436,-8.458,4.053,2.467
65.83,-2.748,-8.373,4.241,2.084
65.84,-3.07,-8.263,4.4,1.712
65.85,-3.394,-8.131,4.529,1.355
65.86,-3.722,-7.981,4.627,1.013
65.87,-4.047,-7.816,4.695,0.693
65.88,-4.366,-7.64,4.733,0.398
65.89,-4.675,-7.459,4.742,0.131
65.9,-4.968,-7.277,4.727,-0.102
65.91,-5.242,-7.099,4.693,-0.3
65.92,-5.492,-6.93,4.645,-0.458
65.93,-5.719,-6.774,4.587,-0.58
65.94,-5.924,-6.633,4.521,-0.671
65.95,-6.109,-6.507,4.449,-0.733
65.96,-6.274,-6.397,4.372,-0.769
65.97,-6.418,-6.304,4.295,-0.775
65.98,-6.542,-6.229,4.222,-0.752
65.99,-6.644,-6.171,4.155,-0.701
66,-6.725,-6.132,4.096,-0.622
66.01,-6.786,-6.108,4.045,-0.516
66.02,-6.831,-6.097,4,-0.387
66.03,-6.86,-6.097,3.961,-0.237
66.04,-6.868,-6.114,3.928,-0.053
66.05,-6.865,-6.137,3.895,0.145
66.06,-6.854,-6.164,3.858,0.356
66.07,-6.839,-6.192,3.814,0.576
66.08,-6.822,-6.219,3.759,0.8
66.09,-6.804,-6.244,3.694,1.025
66.1,-6.786,-6.266,3.62,1.253
66.11,-6.766,-6.282,3.54,1.483
66.12,-6.746,-6.292,3.456,1.716
66.13,-6.724,-6.295,3.368,1.95
66.14,-6.701,-6.291,3.276,2.185
66.15,-6.678,-6.278,3.181,2.419
66.16,-6.654,-6.258,3.084,2.651
66.17,-6.629,-6.231,2.985,2.881
66.18,-6.605,-6.195,2.884,3.107
66.19,-6.581,-6.152,2.782,3.329
66.2,-6.558,-6.102,2.679,3.544
66.21,-6.536,-6.045,2.575,3.753
66.22,-6.517,-5.982,2.471,3.953
66.23,-6.499,-5.914,2.367,4.144
66.24,-6.484,-5.84,2.263,4.326
66.25,-6.471,-5.762,2.16,4.498
66.26,-6.461,-5.681,2.062,4.66
66.27,-6.455,-5.596,1.968,4.81
66.28,-6.452,-5.509,1.88,4.946
66.29,-6.454,-5.42,1.8,5.07
66.3,-6.461,-5.331,1.727,5.18
66.31,-6.474,-5.242,1.664,5.275
66.32,-6.493,-5.153,1.609,5.355
66.33,-6.52,-5.065,1.564,5.42
66.34,-6.554,-4.979,1.53,5.467
66.35,-6.597,-4.896,1.509,5.497
66.36,-6.648,-4.817,1.5,5.507
66.37,-6.719,-4.744,1.522,5.478
66.38,-6.799,-4.673,1.559,5.43
66.39,-6.888,-4.601,1.613,5.363
66.4,-6.985,-4.528,1.684,5.277
66.41,-7.088,-4.453,1.773,5.174
66.42,-7.195,-4.375,1.877,5.054
66.43,-7.306,-4.295,1.995,4.916
66.44,-7.419,-4.213,2.125,4.762
66.45,-7.531,-4.129,2.266,4.591
66.46,-7.642,-4.044,2.415,4.403
66.47,-7.75,-3.958,2.57,4.2
66.48,-7.854,-3.872,2.729,3.983
66.49,-7.951,-3.785,2.89,3.754
66.5,-8.04,-3.697,3.053,3.514
66.51,-8.121,-3.609,3.217,3.266
66.52,-8.192,-3.52,3.381,3.01
66.53,-8.252,-3.433,3.544,2.748
66.54,-8.301,-3.346,3.704,2.482
66.55,-8.339,-3.261,3.861,2.213
66.56,-8.366,-3.177,4.015,1.944
66.57,-8.382,-3.096,4.164,1.675
66.58,-8.386,-3.017,4.309,1.408
66.59,-8.381,-2.941,4.447,1.145
66.6,-8.367,-2.869,4.578,0.885
66.61,-8.345,-2.801,4.7,0.632
66.62,-8.319,-2.736,4.811,0.386
66.63,-8.289,-2.675,4.909,0.148
66.64,-8.258,-2.618,4.992,-0.08
66.65,-8.23,-2.564,5.058,-0.3
66.66,-8.206,-2.513,5.107,-0.508
66.67,-8.187,-2.464,5.137,-0.703
66.68,-8.176,-2.417,5.148,-0.887
66.69,-8.174,-2.371,5.141,-1.057
66.7,-8.193,-2.326,5.1,-1.2
66.71,-8.221,-2.282,5.042,-1.329
66.72,-8.259,-2.239,4.967,-1.445
66.73,-8.304,-2.196,4.879,-1.547
66.74,-8.357,-2.155,4.778,-1.635
66.75,-8.417,-2.115,4.664,-1.708
66.76,-8.482,-2.077,4.539,-1.767
66.77,-8.552,-2.041,4.404,-1.812
66.78,-8.627,-2.009,4.259,-1.841
66.79,-8.704,-1.981,4.108,-1.853
66.8,-8.782,-1.959,3.95,-1.849
66.81,-8.86,-1.944,3.79,-1.829
66.82,-8.936,-1.935,3.629,-1.793
66.83,-9.01,-1.934,3.469,-1.744
66.84,-9.08,-1.941,3.309,-1.68
66.85,-9.146,-1.956,3.151,-1.604
66.86,-9.208,-1.978,2.997,-1.517
66.87,-9.265,-2.008,2.846,-1.419
66.88,-9.316,-2.046,2.699,-1.311
66.89,-9.362,-2.09,2.558,-1.193
66.9,-9.402,-2.142,2.421,-1.068
66.91,-9.436,-2.199,2.288,-0.935
66.92,-9.465,-2.261,2.159,-0.795
66.93,-9.487,-2.328,2.034,-0.651
66.94,-9.504,-2.399,1.912,-0.503
66.95,-9.515,-2.473,1.792,-0.352
66.96,-9.52,-2.551,1.676,-0.198
66.97,-9.52,-2.631,1.561,-0.042
66.98,-9.513,-2.714,1.449,0.115
66.99,-9.502,-2.799,1.339,0.276
67,-9.484,-2.887,1.231,0.437
67.01,-9.461,-2.975,1.125,0.6
67.02,-9.432,-3.065,1.021,0.763
67.03,-9.397,-3.158,0.92,0.93
67.04,-9.356,-3.251,0.82,1.097
67.05,-9.31,-3.344,0.72,1.265
67.06,-9.259,-3.437,0.622,1.434
67.07,-9.202,-3.53,0.524,1.603
67.08,-9.14,-3.621,0.426,1.773
67.09,-9.073,-3.712,0.329,1.943
67.1,-9.001,-3.801,0.231,2.114
67.11,-8.923,-3.889,0.135,2.285
67.12,-8.84,-3.976,0.038,2.454
67.13,-8.752,-4.063,-0.055,2.622
67.14,-8.659,-4.148,-0.15,2.788
67.15,-8.562,-4.231,-0.245,2.954
67.16,-8.459,-4.312,-0.34,3.117
67.17,-8.353,-4.39,-0.435,3.28
67.18,-8.241,-4.466,-0.532,3.44
67.19,-8.126,-4.539,-0.63,3.599
67.2,-8.007,-4.609,-0.73,3.754
67.21,-7.885,-4.676,-0.832,3.906
67.22,-7.759,-4.741,-0.936,4.052
67.23,-7.631,-4.804,-1.043,4.193
67.24,-7.5,-4.865,-1.151,4.329
67.25,-7.367,-4.924,-1.262,4.458
67.26,-7.231,-4.98,-1.376,4.582
67.27,-7.093,-5.035,-1.492,4.699
67.28,-6.953,-5.09,-1.611,4.81
67.29,-6.811,-5.143,-1.732,4.914
67.3,-6.665,-5.196,-1.853,5.012
67.31,-6.518,-5.248,-1.976,5.104
67.32,-6.367,-5.3,-2.1,5.19
67.33,-6.214,-5.35,-2.224,5.272
67.34,-6.057,-5.4,-2.349,5.349
67.35,-5.897,-5.449,-2.473,5.422
67.36,-5.731,-5.498,-2.599,5.491
67.37,-5.561,-5.545,-2.726,5.556
67.38,-5.387,-5.591,-2.852,5.619
67.39,-5.209,-5.634,-2.977,5.678
67.4,-5.027,-5.676,-3.101,5.733
67.41,-4.842,-5.717,-3.224,5.784
67.42,-4.654,-5.758,-3.344,5.83
67.43,-4.463,-5.798,-3.462,5.87
67.44,-4.271,-5.838,-3.578,5.903
67.45,-4.078,-5.88,-3.692,5.928
67.46,-3.884,-5.922,-3.805,5.946
67.47,-3.689,-5.966,-3.917,5.953
67.48,-3.493,-6.012,-4.029,5.95
67.49,-3.296,-6.061,-4.14,5.936
67.5,-3.098,-6.114,-4.253,5.909
67.51,-2.898,-6.17,-4.364,5.87
67.52,-2.699,-6.231,-4.475,5.818
67.53,-2.499,-6.297,-4.583,5.751
67.54,-2.299,-6.369,-4.688,5.671
67.55,-2.098,-6.446,-4.791,5.575
67.56,-1.896,-6.531,-4.89,5.461
67.57,-1.692,-6.624,-4.983,5.33
67.58,-1.487,-6.726,-5.07,5.18
67.59,-1.277,-6.838,-5.149,5.008
67.6,-1.063,-6.96,-5.22,4.813
67.61,-0.842,-7.09,-5.281,4.595
67.62,-0.616,-7.229,-5.33,4.352
67.63,-0.385,-7.375,-5.365,4.083
67.64,-0.148,-7.526,-5.383,3.787
67.65,0.093,-7.681,-5.384,3.463
67.66,0.341,-7.839,-5.364,3.107
67.67,0.596,-7.996,-5.321,2.716
67.68,0.856,-8.151,-5.251,2.29
67.69,1.122,-8.312,-5.14,1.793
67.7,1.388,-8.456,-4.997,1.257
67.71,1.648,-8.577,-4.821,0.685
67.72,1.895,-8.668,-4.61,0.08
67.73,2.123,-8.724,-4.367,-0.549
67.74,2.325,-8.74,-4.093,-1.196
67.75,2.497,-8.714,-3.792,-1.854
67.76,2.634,-8.642,-3.466,-2.518
67.77,2.735,-8.523,-3.118,-3.183
67.78,2.796,-8.355,-2.753,-3.843
67.79,2.815,-8.139,-2.375,-4.492
67.8,2.789,-7.874,-1.988,-5.123
67.81,2.719,-7.562,-1.601,-5.731
67.82,2.602,-7.203,-1.217,-6.313
67.83,2.443,-6.797,-0.843,-6.863
67.84,2.242,-6.346,-0.482,-7.379
67.85,2.001,-5.851,-0.139,-7.857
67.86,1.721,-5.314,0.181,-8.292
67.87,1.407,-4.738,0.475,-8.679
67.88,1.062,-4.126,0.736,-9.016
67.89,0.689,-3.481,0.962,-9.299
67.9,0.292,-2.806,1.149,-9.524
67.91,-0.123,-2.107,1.293,-9.688
67.92,-0.552,-1.386,1.393,-9.789
67.93,-0.99,-0.648,1.446,-9.823
67.94,-1.43,0.099,1.45,-9.789
67.95,-1.867,0.848,1.404,-9.685
67.96,-2.295,1.589,1.31,-9.512
67.97,-2.708,2.313,1.169,-9.27
67.98,-3.1,3.014,0.983,-8.962
67.99,-3.466,3.685,0.755,-8.592
68,-3.801,4.319,0.488,-8.164
68.01,-4.102,4.909,0.188,-7.683
68.02,-4.357,5.427,-0.159,-7.178
68.03,-4.571,5.895,-0.526,-6.637
68.04,-4.744,6.314,-0.91,-6.065
68.05,-4.873,6.684,-1.305,-5.465
68.06,-4.958,7.001,-1.706,-4.845
68.07,-5.002,7.266,-2.107,-4.211
68.08,-5.005,7.479,-2.503,-3.568
68.09,-4.971,7.641,-2.89,-2.923
68.1,-4.901,7.754,-3.263,-2.28
68.11,-4.8,7.82,-3.617,-1.647
68.12,-4.671,7.843,-3.951,-1.025
68.13,-4.516,7.827,-4.261,-0.417
68.14,-4.341,7.775,-4.546,0.17
68.15,-4.149,7.692,-4.802,0.737
68.16,-3.945,7.582,-5.029,1.283
68.17,-3.731,7.448,-5.227,1.809
68.18,-3.51,7.292,-5.397,2.316
68.19,-3.285,7.118,-5.539,2.801
68.2,-3.059,6.928,-5.653,3.266
68.21,-2.833,6.727,-5.74,3.708
68.22,-2.612,6.518,-5.798,4.13
68.23,-2.395,6.303,-5.829,4.532
68.24,-2.186,6.085,-5.832,4.915
68.25,-1.988,5.868,-5.808,5.278
68.26,-1.803,5.654,-5.758,5.622
68.27,-1.631,5.442,-5.685,5.949
68.28,-1.47,5.231,-5.59,6.262
68.29,-1.322,5.022,-5.476,6.56
68.3,-1.186,4.815,-5.343,6.844
68.31,-1.064,4.613,-5.193,7.114
68.32,-0.955,4.413,-5.026,7.371
68.33,-0.859,4.217,-4.844,7.616
68.34,-0.777,4.025,-4.647,7.848
68.35,-0.718,3.845,-4.43,8.066
68.36,-0.669,3.665,-4.201,8.273
68.37,-0.627,3.483,-3.962,8.471
68.38,-0.592,3.298,-3.715,8.658
68.39,-0.564,3.108,-3.46,8.834
68.4,-0.543,2.914,-3.2,8.998
68.41,-0.528,2.715,-2.937,9.149
68.42,-0.521,2.51,-2.671,9.288
68.43,-0.521,2.3,-2.407,9.415
68.44,-0.528,2.084,-2.143,9.528
68.45,-0.543,1.862,-1.882,9.627
68.46,-0.565,1.635,-1.627,9.713
68.47,-0.594,1.403,-1.377,9.786
68.48,-0.63,1.167,-1.136,9.846
68.49,-0.672,0.924,-0.905,9.893
68.5,-0.721,0.674,-0.685,9.927
68.51,-0.774,0.416,-0.48,9.949
68.52,-0.833,0.15,-0.29,9.959
68.53,-0.896,-0.123,-0.118,9.958
68.54,-0.964,-0.403,0.036,9.945
68.55,-1.035,-0.688,0.17,9.92
68.56,-1.109,-0.977,0.286,9.885
68.57,-1.185,-1.265,0.38,9.841
68.58,-1.262,-1.549,0.455,9.787
68.59,-1.338,-1.826,0.508,9.727
68.6,-1.412,-2.091,0.542,9.661
68.61,-1.482,-2.344,0.557,9.591
68.62,-1.547,-2.583,0.553,9.519
68.63,-1.607,-2.807,0.531,9.447
68.64,-1.661,-3.014,0.493,9.375
68.65,-1.708,-3.209,0.438,9.305
68.66,-1.747,-3.39,0.368,9.236
68.67,-1.779,-3.558,0.282,9.169
68.68,-1.795,-3.695,0.171,9.115
68.69,-1.803,-3.815,0.049,9.065
68.7,-1.804,-3.923,-0.083,9.018
68.71,-1.796,-4.021,-0.226,8.974
68.72,-1.782,-4.111,-0.38,8.931
68.73,-1.761,-4.193,-0.543,8.889
68.74,-1.734,-4.265,-0.715,8.847
68.75,-1.7,-4.328,-0.893,8.807
68.76,-1.658,-4.385,-1.079,8.766
68.77,-1.61,-4.436,-1.27,8.724
68.78,-1.554,-4.481,-1.467,8.68
68.79,-1.491,-4.521,-1.667,8.634
68.8,-1.421,-4.556,-1.87,8.586
68.81,-1.344,-4.585,-2.074,8.535
68.82,-1.259,-4.609,-2.28,8.483
68.83,-1.169,-4.628,-2.484,8.428
68.84,-1.073,-4.643,-2.687,8.37
68.85,-0.974,-4.654,-2.887,8.309
68.86,-0.873,-4.662,-3.084,8.245
68.87,-0.772,-4.668,-3.275,8.178
68.88,-0.67,-4.671,-3.461,8.108
68.89,-0.569,-4.672,-3.64,8.036
68.9,-0.468,-4.67,-3.812,7.964
68.91,-0.368,-4.666,-3.978,7.89
68.92,-0.269,-4.659,-4.135,7.817
68.93,-0.171,-4.651,-4.284,7.744
68.94,-0.075,-4.641,-4.425,7.672
68.95,0.017,-4.63,-4.557,7.602
68.96,0.107,-4.617,-4.68,7.534
68.97,0.195,-4.603,-4.795,7.468
68.98,0.279,-4.587,-4.901,7.406
68.99,0.36,-4.571,-5,7.346
69,0.437,-4.553,-5.091,7.29
69.01,0.507,-4.536,-5.169,7.241
69.02,0.575,-4.518,-5.24,7.196
69.03,0.639,-4.5,-5.306,7.153
69.04,0.701,-4.481,-5.367,7.114
69.05,0.76,-4.462,-5.424,7.077
69.06,0.817,-4.442,-5.476,7.042
69.07,0.872,-4.422,-5.525,7.01
69.08,0.925,-4.402,-5.571,6.979
69.09,0.977,-4.381,-5.615,6.951
69.1,1.027,-4.359,-5.655,6.924
69.11,1.077,-4.337,-5.694,6.899
69.12,1.126,-4.313,-5.731,6.875
69.13,1.175,-4.288,-5.767,6.853
69.14,1.224,-4.262,-5.801,6.832
69.15,1.272,-4.235,-5.833,6.812
69.16,1.32,-4.206,-5.865,6.794
69.17,1.368,-4.175,-5.895,6.777
69.18,1.416,-4.143,-5.923,6.762
69.19,1.464,-4.109,-5.95,6.749
69.2,1.512,-4.074,-5.976,6.737
69.21,1.56,-4.036,-6,6.728
69.22,1.608,-3.996,-6.023,6.72
69.23,1.656,-3.954,-6.044,6.714
69.24,1.705,-3.911,-6.064,6.709
69.25,1.753,-3.865,-6.083,6.706
69.26,1.802,-3.818,-6.1,6.704
69.27,1.851,-3.769,-6.116,6.704
69.28,1.899,-3.719,-6.131,6.705
69.29,1.947,-3.668,-6.145,6.706
69.3,1.995,-3.616,-6.158,6.709
69.31,2.043,-3.562,-6.169,6.713
69.32,2.09,-3.506,-6.18,6.718
69.33,2.137,-3.448,-6.19,6.724
69.34,2.185,-3.387,-6.198,6.732
69.35,2.233,-3.324,-6.204,6.742
69.36,2.281,-3.258,-6.21,6.752
69.37,2.329,-3.191,-6.215,6.764
69.38,2.377,-3.12,-6.22,6.776
69.39,2.425,-3.047,-6.223,6.788
69.4,2.473,-2.974,-6.226,6.801
69.41,2.521,-2.898,-6.229,6.814
69.42,2.569,-2.82,-6.231,6.827
69.43,2.616,-2.741,-6.233,6.839
69.44,2.662,-2.66,-6.235,6.852
69.45,2.709,-2.577,-6.236,6.864
69.46,2.755,-2.493,-6.236,6.877
69.47,2.801,-2.407,-6.236,6.889
69.48,2.846,-2.319,-6.235,6.901
69.49,2.891,-2.229,-6.235,6.913
69.5,2.936,-2.137,-6.234,6.923
69.51,2.981,-2.044,-6.232,6.934
69.52,3.026,-1.947,-6.23,6.944
69.53,3.07,-1.85,-6.228,6.953
69.54,3.114,-1.75,-6.226,6.961
69.55,3.157,-1.65,-6.223,6.969
69.56,3.199,-1.549,-6.22,6.976
69.57,3.241,-1.446,-6.216,6.982
69.58,3.283,-1.341,-6.213,6.986
69.59,3.324,-1.235,-6.209,6.99
69.6,3.364,-1.127,-6.205,6.992
69.61,3.404,-1.018,-6.201,6.993
69.62,3.444,-0.907,-6.196,6.993
69.63,3.482,-0.796,-6.191,6.993
69.64,3.52,-0.684,-6.185,6.99
69.65,3.558,-0.569,-6.179,6.987
69.66,3.596,-0.454,-6.173,6.981
69.67,3.633,-0.336,-6.167,6.974
69.68,3.67,-0.217,-6.16,6.966
69.69,3.707,-0.097,-6.153,6.955
69.7,3.743,0.023,-6.145,6.943
69.71,3.779,0.144,-6.137,6.929
69.72,3.814,0.265,-6.129,6.914
69.73,3.848,0.386,-6.119,6.898
69.74,3.881,0.507,-6.108,6.881
69.75,3.914,0.626,-6.096,6.864
69.76,3.947,0.744,-6.08,6.847
69.77,3.987,0.855,-6.058,6.831
69.78,4.056,0.943,-6.014,6.817
69.79,4.168,0.991,-5.941,6.806
69.8,4.326,1.001,-5.832,6.8
69.81,4.548,0.956,-5.666,6.803
69.82,4.827,0.856,-5.435,6.812
69.83,5.171,0.689,-5.115,6.827
69.84,5.562,0.456,-4.696,6.841
69.85,5.97,0.173,-4.173,6.848
69.86,6.366,-0.146,-3.55,6.843
69.87,6.72,-0.485,-2.837,6.821
69.88,7.003,-0.816,-2.063,6.784
69.89,7.198,-1.123,-1.251,6.734
69.9,7.298,-1.391,-0.429,6.678
69.91,7.306,-1.603,0.372,6.625
69.92,7.232,-1.75,1.132,6.583
69.93,7.092,-1.821,1.832,6.559
69.94,6.904,-1.812,2.46,6.556
69.95,6.686,-1.723,3.014,6.574
69.96,6.453,-1.554,3.493,6.613
69.97,6.221,-1.297,3.893,6.667
69.98,6,-0.957,4.221,6.726
69.99,5.798,-0.536,4.484,6.78
70,5.661,0.021,4.651,6.805
70.01,5.542,0.629,4.776,6.787
70.02,5.439,1.269,4.865,6.717
70.03,5.346,1.923,4.928,6.589
70.04,5.258,2.572,4.971,6.403
70.05,5.172,3.202,5.003,6.16
70.06,5.085,3.809,5.028,5.86
70.07,4.99,4.354,5.05,5.534
70.08,4.893,4.866,5.069,5.164
70.09,4.791,5.313,5.088,4.786
70.1,4.684,5.712,5.107,4.397
70.11,4.574,6.054,5.126,4.017
70.12,4.457,6.346,5.147,3.655
70.13,4.337,6.589,5.169,3.322
70.14,4.21,6.788,5.194,3.033
70.15,4.077,6.948,5.223,2.794
70.16,3.937,7.075,5.255,2.61
70.17,3.79,7.174,5.291,2.48
70.18,3.637,7.253,5.328,2.401
70.19,3.481,7.312,5.365,2.371
70.2,3.324,7.354,5.4,2.387
70.21,3.172,7.381,5.429,2.443
70.22,3.025,7.394,5.452,2.538
70.23,2.889,7.394,5.465,2.664
70.24,2.767,7.383,5.468,2.816
70.25,2.663,7.361,5.458,2.985
70.26,2.581,7.332,5.436,3.164
70.27,2.524,7.295,5.403,3.347
70.28,2.495,7.255,5.357,3.526
70.29,2.493,7.211,5.299,3.7
70.3,2.516,7.161,5.232,3.871
70.31,2.561,7.104,5.159,4.043
70.32,2.627,7.039,5.077,4.213
70.33,2.737,6.963,4.984,4.378
70.34,2.869,6.878,4.885,4.536
70.35,3.021,6.786,4.778,4.688
70.36,3.191,6.685,4.665,4.832
70.37,3.377,6.575,4.545,4.969
70.38,3.574,6.456,4.42,5.098
70.39,3.779,6.328,4.29,5.22
70.4,3.99,6.192,4.157,5.333
70.41,4.204,6.046,4.021,5.439
70.42,4.419,5.893,3.883,5.536
70.43,4.635,5.733,3.743,5.623
70.44,4.849,5.567,3.601,5.701
70.45,5.06,5.398,3.459,5.769
70.46,5.267,5.226,3.316,5.826
70.47,5.468,5.053,3.174,5.872
70.48,5.663,4.883,3.032,5.906
70.49,5.851,4.719,2.889,5.927
70.5,6.033,4.567,2.743,5.933
70.51,6.21,4.432,2.591,5.921
70.52,6.381,4.32,2.43,5.891
70.53,6.546,4.234,2.257,5.841
70.54,6.703,4.178,2.071,5.771
70.55,6.851,4.152,1.872,5.683
70.56,6.989,4.155,1.661,5.578
70.57,7.115,4.184,1.44,5.457
70.58,7.228,4.234,1.213,5.323
70.59,7.327,4.303,0.988,5.177
70.6,7.412,4.385,0.769,5.022
70.61,7.484,4.477,0.561,4.86
70.62,7.543,4.573,0.37,4.693
70.63,7.592,4.67,0.202,4.527
70.64,7.632,4.763,0.061,4.365
70.65,7.664,4.851,-0.047,4.209
70.66,7.688,4.928,-0.08,4.071
70.67,7.709,4.999,-0.073,3.944
70.68,7.726,5.063,-0.026,3.828
70.69,7.739,5.122,0.059,3.723
70.7,7.746,5.175,0.181,3.628
70.71,7.747,5.224,0.337,3.544
70.72,7.739,5.271,0.521,3.468
70.73,7.722,5.318,0.731,3.398
70.74,7.693,5.364,0.96,3.333
70.75,7.652,5.411,1.204,3.272
70.76,7.598,5.461,1.457,3.212
70.77,7.531,5.512,1.713,3.152
70.78,7.453,5.567,1.969,3.091
70.79,7.365,5.627,2.22,3.026
70.8,7.267,5.69,2.462,2.956
70.81,7.162,5.757,2.693,2.881
70.82,7.051,5.827,2.91,2.799
70.83,6.938,5.901,3.111,2.709
70.84,6.824,5.979,3.295,2.61
70.85,6.712,6.058,3.46,2.502
70.86,6.604,6.139,3.605,2.384
70.87,6.502,6.222,3.73,2.255
70.88,6.408,6.304,3.835,2.114
70.89,6.324,6.386,3.918,1.961
70.9,6.252,6.467,3.98,1.797
70.91,6.194,6.544,4.021,1.62
70.92,6.149,6.619,4.041,1.428
70.93,6.12,6.688,4.038,1.221
70.94,6.107,6.753,4.012,0.998
70.95,6.111,6.809,3.961,0.758
70.96,6.134,6.857,3.885,0.5
70.97,6.174,6.893,3.781,0.222
70.98,6.232,6.916,3.647,-0.077
70.99,6.332,6.915,3.449,-0.421
71,6.444,6.892,3.214,-0.789
71.01,6.565,6.845,2.939,-1.179
71.02,6.691,6.767,2.623,-1.59
71.03,6.816,6.657,2.265,-2.019
71.04,6.933,6.509,1.865,-2.462
71.05,7.036,6.321,1.424,-2.915
71.06,7.116,6.089,0.944,-3.373
71.07,7.168,5.812,0.427,-3.827
71.08,7.183,5.488,-0.121,-4.271
71.09,7.157,5.119,-0.697,-4.699
71.1,7.082,4.704,-1.292,-5.102
